Reference Name	Text	Font
01a0418a	¡Obtuviste un "Elemento de foto especial n.º 9"! \n Puedes pulsar l y entrar en Modo foto para usarlo.	[0, 63, 'DINRoundOffcPro'], [63, 64, 'Gravity2_Gaiji'], [64, 99, 'DINRoundOffcPro']
01b370e8	Capa 7	[0, 6, 'DINRoundOffcPro']
01d9ea5f	Elemento de foto especial n.º 3	[0, 31, 'DINRoundOffcPro']
01f59ed8	e Filtrar habilidades    c Alternar favoritos    d Menú Eliminar    f Inventario de talismanes    p Terminar	[0, 1, 'Gravity2_Gaiji'], [1, 25, 'DINRoundOffcPro'], [25, 26, 'Gravity2_Gaiji'], [26, 49, 'DINRoundOffcPro'], [49, 50, 'Gravity2_Gaiji'], [50, 68, 'DINRoundOffcPro'], [68, 69, 'Gravity2_Gaiji'], [69, 98, 'DINRoundOffcPro'], [98, 99, 'Gravity2_Gaiji'], [99, 108, 'DINRoundOffcPro']
0201fab5	Prueba y pasaje	[0, 15, 'DINRoundOffcPro']
0203792f	Solicitud de información personal	[0, 33, 'DINRoundOffcPro']
0228f65e	Distrito de entretenimiento "Pleajeune" \n Puerta del elefante borracho.	[0, 69, 'DINRoundOffcPro']
022a77f4	Capa 41	[0, 7, 'DINRoundOffcPro']
02376368	Texto de nuevo anuncio	[0, 22, 'DINRoundOffcPro']
023d97c4	Capa 34	[0, 7, 'GillSansStd-UltraBold']
025df376	Fenómeno gravitacional extraño	[0, 30, 'DINRoundOffcPro']
028ea8c9	Capa 81	[0, 7, 'GillSansStd-UltraBold']
029554ab	Se potencian los ataques en \n combinación o se potencian las \n patadas específicas del estilo.	[0, 90, 'DINRoundOffcPro']
02c34025	Progreso de la historia	[0, 23, 'DINRoundOffcPro']
02deb3aa	Batalla de campo de estasis	[0, 27, 'DINRoundOffcPro']
030aeb58	VS.	[0, 3, 'GillSansStd-UltraBold']
032633fe	Suave	[0, 5, 'DINRoundOffcPro']
0328a235	Círculos en el agua	[0, 19, 'GillSansStd-UltraBold']
039e4f64	Piedra de valva brillante	[0, 25, 'DINRoundOffcPro']
03c8d584	Aceptar	[0, 7, 'DINRoundOffcPro']
03d27169	Capa 20	[0, 7, 'DINRoundOffcPro']
03db95b5	Guardaespaldas olvidadizo	[0, 25, 'DINRoundOffcPro']
03e34b71	Retratos de mujeres 5	[0, 21, 'DINRoundOffcPro-Bold']
03f69d6b	Mansión Sun	[0, 11, 'GillSansStd-UltraBold']
03f779e5	Estilo Júpiter	[0, 14, 'DINRoundOffcPro']
0407e53f	Depósitos de menas ricos	[0, 24, 'DINRoundOffcPro']
045bd811	Atracciones de Hekseville 5	[0, 27, 'DINRoundOffcPro-Bold']
046f618d	Carrera de deslizamiento I	[0, 26, 'DINRoundOffcPro']
0475b6f6	Juntas, tan extraño	[0, 19, 'GillSansStd-UltraBold']
049a3a01	Atuendos	[0, 8, 'DINRoundOffcPro']
04c04344	SOS desde la trinchera Delvool	[0, 30, 'DINRoundOffcPro']
04c2a1a5	Lágrimas no derramadas	[0, 22, 'GillSansStd-BoldExtraCond']
04c49b73	Restos de Torre antitormentas	[0, 29, 'GillSansStd-UltraBold']
04fcc698	Un cambio de actitud	[0, 20, 'GillSansStd-UltraBold']
05429320	Capa 18	[0, 7, 'DINRoundOffcPro']
05518e32	Una casa en el cielo azul	[0, 25, 'DINRoundOffcPro']
0557c251	La oscuridad del interior	[0, 25, 'GillSansStd-UltraBold']
056ec270	Arte errante	[0, 12, 'GillSansStd-UltraBold']
0578294a	Macetero	[0, 8, 'DINRoundOffcPro']
0583fb22	Eliminar	[0, 8, 'DINRoundOffcPro']
05a09573	Coloca cinco talismanes. \n Se reciclarán para \n crear uno nuevo.	[0, 60, 'DINRoundOffcPro']
05afdc2d	Auldnoir	[0, 8, 'DINRoundOffcPro']
05c33066	¡Obtuviste "Transmutadora 1.0"! \n Puedes pulsar l y entrar en Modo foto para usarlo.	[0, 46, 'DINRoundOffcPro'], [46, 47, 'Gravity2_Gaiji'], [47, 82, 'DINRoundOffcPro']
05d1d6c6	Sensibilidad de movimiento	[0, 26, 'DINRoundOffcPro']
05f072e7	Capa 18	[0, 7, 'DINRoundOffcPro']
0625ecdf	Episodio 3	[0, 10, 'HelveticaNeueLTStd-UltLt']
062988be	Capa 52	[0, 7, 'GillSansStd-UltraBold']
064041d3	Nace una leyenda	[0, 16, 'GillSansStd-UltraBold']
0643a273	Eludir	[0, 6, 'DINRoundOffcPro']
066779f3	Capa 78	[0, 7, 'DINRoundOffcPro']
067a99c3	Capa 27	[0, 7, 'GillSansStd-UltraBold']
067afaf0	Casa tubería	[0, 12, 'DINRoundOffcPro']
068d0586	Revisión de foto	[0, 16, 'GillSansStd-UltraBold']
06c556e9	Capa 92	[0, 7, 'DINRoundOffcPro']
06c5efad	Obtuviste el elemento de foto: \n "Elemento de foto especial n.º 12".	[0, 66, 'DINRoundOffcPro']
070cfabc	Como un radio	[0, 13, 'DINRoundOffcPro']
071971d0	Aceptar reto	[0, 12, 'DINRoundOffcPro']
07358cf6	Espejo con marco de madera	[0, 26, 'DINRoundOffcPro']
07361ebd	d Clasificación    p Borrar marcador de navegación    r Atrás	[0, 1, 'Gravity2_Gaiji'], [1, 19, 'DINRoundOffcPro'], [19, 20, 'Gravity2_Gaiji'], [20, 54, 'DINRoundOffcPro'], [54, 55, 'Gravity2_Gaiji'], [55, 61, 'DINRoundOffcPro']
0768f37d	Informes de búsqueda del tesoro	[0, 31, 'DINRoundOffcPro']
0787cdc9	Pueblo viejo "Auldnoir" \n Un hombre espera cerca del buzón de la oficina de correo.	[0, 81, 'DINRoundOffcPro']
078ba7c7	Gato negro	[0, 10, 'GillSansStd-UltraBold']
07ce402c	Desapariciones	[0, 14, 'DINRoundOffcPro']
07e9b3b1	Tácticas de venta agresivas II	[0, 30, 'DINRoundOffcPro']
07f33f40	Enviar	[0, 6, 'DINRoundOffcPro']
07febddb	Lo mejor del pueblo	[0, 19, 'DINRoundOffcPro']
08271f66	PULSA CUALQUIER BOTÓN	[0, 21, 'GillSansStd-UltraBold']
084223dc	Pinturas de Saghassi: Hekseville 6	[0, 34, 'DINRoundOffcPro-Bold']
088c94f3	Carrera estilo libre I	[0, 22, 'DINRoundOffcPro']
08ae4b67	Zona encantada	[0, 14, 'DINRoundOffcPro']
08b2b8f5	Las maquinarias de la alegría	[0, 29, 'GillSansStd-UltraBold']
08bd5bbf	Continuación del fugitivo	[0, 25, 'GillSansStd-UltraBold']
08d73c	Mejoras	[0, 7, 'DINRoundOffcPro']
08dbb3bf	Este talismán está equipado actualmente, \n ¿deseas seleccionarlo de todas formas?	[0, 79, 'DINRoundOffcPro']
08dd7170	Capa 29	[0, 7, 'DINRoundOffcPro']
08e695bc	Hijo pródigo	[0, 12, 'DINRoundOffcPro']
090d4d01	El último éxito	[0, 15, 'DINRoundOffcPro']
090e8ecd	Con solo fotos y una novela, una editora \n necesita ayuda para encontrar a un autor \n que cambia de apariencia mientras \n explora la ciudad en busca de ideas.	[0, 152, 'DINRoundOffcPro']
092ead26	El dinero mueve el mundo	[0, 24, 'DINRoundOffcPro']
093da591	Capa 87	[0, 7, 'DINRoundOffcPro']
0953a5d3	Misiones de historia	[0, 20, 'DINRoundOffcPro']
095941e0	Mantener pulsado k: entrar al modo Pantera	[0, 17, 'DINRoundOffcPro'], [17, 18, 'Gravity2_Gaiji'], [18, 42, 'DINRoundOffcPro']
0969dcd9	Edificio emblemático con forma de manzana \n de la compañía Merlitsol \n El logo de la compañía se volvió un edificio emblemático.	[0, 124, 'DINRoundOffcPro']
096ed970	Capa 21	[0, 7, 'GillSansStd-UltraBold']
09bfea75	Capa 94	[0, 7, 'GillSansStd-UltraBold']
09c0c54e	Piedra de valva luminosa	[0, 24, 'DINRoundOffcPro']
09e3f779	Brazo de lanzamiento	[0, 20, 'DINRoundOffcPro']
09eb8458	Capa 87	[0, 7, 'DINRoundOffcPro']
09fccb4b	Carrera de deslizamiento I	[0, 26, 'DINRoundOffcPro']
0a4d9327	Capa 11	[0, 7, 'DINRoundOffcPro']
0a60dc48	Piedra de flor radiante	[0, 23, 'DINRoundOffcPro']
0a647423	Error al cargar los datos de sistema. \n ¿Volver a intentarlo?	[0, 59, 'DINRoundOffcPro']
0a720eb4	Derrocando a las máquinas	[0, 25, 'DINRoundOffcPro']
0a7266fb	Luces y sombras	[0, 15, 'GillSansStd-UltraBold']
0a79c277	El costo del miedo	[0, 18, 'GillSansStd-UltraBold']
0a832951	Baliza	[0, 6, 'DINRoundOffcPro']
0a8efb29	Tienes 999 talismanes, elimina algunos.	[0, 39, 'DINRoundOffcPro']
0aa58d3d	Atuendo: "Transmutadora 1.0"	[0, 28, 'DINRoundOffcPro']
0acb91ac	Prueba y pasaje	[0, 15, 'DINRoundOffcPro']
0ad81289	Manzana	[0, 7, 'DINRoundOffcPro']
0afb72ee	Capa 11	[0, 7, 'DINRoundOffcPro']
0b0ad254	Un nuevo Ciempiés	[0, 17, 'DINRoundOffcPro']
0b120fbc	Una carrera exclusiva de \n deslizamiento de gravedad. \n Deslízate como una profesional para \n alcanzar tu objetivo a tiempo.	[0, 118, 'DINRoundOffcPro']
0b30ece6	Episodio 8	[0, 10, 'HelveticaNeueLTStd-UltLt']
0b3488c5	Capa 59	[0, 7, 'GillSansStd-UltraBold']
0b48fa39	¡Tomaste una foto coleccionable!	[0, 32, 'DINRoundOffcPro']
0b552f82	Regalo por fichas de Dusty	[0, 26, 'DINRoundOffcPro']
0b5673cf	Salir	[0, 5, 'DINRoundOffcPro']
0b7279fa	Capa 73	[0, 7, 'DINRoundOffcPro']
0bac6cba	De aquí para allá	[0, 17, 'GillSansStd-UltraBold']
0bd056f0	La Profundidad	[0, 14, 'DINRoundOffcPro']
0bd0efb4	Obtuviste el elemento de foto: \n "Elemento de foto especial n.º 5".	[0, 65, 'DINRoundOffcPro']
0c1a746f	Capa 50	[0, 7, 'DINRoundOffcPro']
0c2760e3	¡Tu pista hizo que alguien \n encontrara el tesoro!	[0, 48, 'DINRoundOffcPro']
0c3d3df9	APAGADO	[0, 7, 'DINRoundOffcPro']
0c4d457c	Tormenta de gravedad en progreso	[0, 32, 'DINRoundOffcPro']
0c70a43b	Sola otra vez	[0, 13, 'GillSansStd-UltraBold']
0c7a729f	A una tienda no está yéndole tan bien \n como su dueño esperaba. \n Atrae a algunos clientes con \n campos de estasis.	[0, 109, 'DINRoundOffcPro']
0c7a83	Historias de los barcos aéreos	[0, 30, 'GillSansStd-UltraBold']
0c7ea544	Capa 90	[0, 7, 'GillSansStd-UltraBold']
0c9fc130	¡Obtuviste un nuevo atuendo "Transmutadora 1.0" \n como recompensa por recolectar 5000 fichas de Dusty! \n Puedes pulsar l y entrar en Modo foto para usarlo. \n Consulta tus fichas de Dusty en Estadísticas en \n el menú del sistema.	[0, 115, 'DINRoundOffcPro'], [115, 116, 'Gravity2_Gaiji'], [116, 220, 'DINRoundOffcPro']
0caf622a	Episodio 3	[0, 10, 'HelveticaNeueLTStd-UltLt']
0cf1f630	Palabras, palabras	[0, 18, 'DINRoundOffcPro']
0d0c9e79	Terminal de Havina	[0, 18, 'GillSansStd-UltraBold']
0d2463fd	Haciendo un trato	[0, 17, 'GillSansStd-UltraBold']
0d4d23e3	Pinturas de Saghassi: Hekseville 1	[0, 34, 'DINRoundOffcPro-Bold']
0d6be5b9	Teletransporte por alcantarilla	[0, 31, 'DINRoundOffcPro']
0d9794fa	Entrega de periódico I	[0, 22, 'DINRoundOffcPro']
0db94b6e	Zona de velas	[0, 13, 'DINRoundOffcPro']
0dbdb8fc	Oh, dulce señorita	[0, 18, 'GillSansStd-UltraBold']
0df195c3	Encontrarte	[0, 11, 'DINRoundOffcPro']
0df42a6f	(Esquivar siguiendo movimiento)	[0, 31, 'DINRoundOffcPro']
0e018858	Fichas de Dusty	[0, 15, 'GillSansStd-UltraBold']
0e2d44d6	"Amor perdido" \n Otro día, otra carta de amor sin enviar.	[0, 55, 'DINRoundOffcPro']
0e3bac2e	La repentina retirada de las fuerzas de la \n Guarnición, la alianza de Raven con \n el ejército: Kat tenía muchas preguntas en \n la cabeza mientras se dirigía al \n Asentamiento Banga para un momento decisivo \n con Raven.	[0, 209, 'DINRoundOffcPro']
0e79d977	Capa 28	[0, 7, 'GillSansStd-UltraBold']
0e913136	ENCENDIDO	[0, 9, 'DINRoundOffcPro']
0e918e14	Alfombra de cuero	[0, 17, 'DINRoundOffcPro']
0eb66f7f	Capa 34	[0, 7, 'DINRoundOffcPro']
0eb7fdf0	Talismán: "Recuperación Dengeki"	[0, 32, 'DINRoundOffcPro']
0ec02772	APAGADO	[0, 7, 'DINRoundOffcPro']
0ec98f4f	Capa 63	[0, 7, 'GillSansStd-UltraBold']
0ee9408c	Resultado del reto entrante	[0, 27, 'DINRoundOffcPro']
0eeef780	Código de ladrones	[0, 18, 'DINRoundOffcPro']
0f0d59ef	Capa 86	[0, 7, 'DINRoundOffcPro']
0f5b8e3b	Mejorar	[0, 7, 'GillSansStd-UltraBold']
0f718ac4	Capa 46	[0, 7, 'GillSansStd-UltraBold']
0f796b62	La Profundidad	[0, 14, 'GillSansStd-UltraBold']
0f852aef	5 mensajes...	[0, 13, 'DINRoundOffcPro']
0f8843d9	Lo que amo y lo que odio	[0, 24, 'GillSansStd-UltraBold']
0faf7bf9	Capa 68	[0, 7, 'DINRoundOffcPro']
0fb802a5	Retratos de hombres 6	[0, 21, 'DINRoundOffcPro-Bold']
0fe3a6a3	Kat continúa sus días como Reina Alua, \n hasta que una melodía de una antigua \n caja de música la guía hasta Dusty y Raven, \n quienes se encontraban presos en el palacio. \n Kat está a punto de descubrir el oscuro \n pasado entre el Canciller Xicero \n y el misterioso Alias.	[0, 260, 'DINRoundOffcPro']
101b6cd7	Capa 66	[0, 7, 'DINRoundOffcPro']
1023b174	Hacerse pasar por un Administrador	[0, 34, 'DINRoundOffcPro']
104be854	Batalla de campo de estasis	[0, 27, 'GillSansStd-UltraBold']
106d8c10	Capa 66	[0, 7, 'DINRoundOffcPro']
1073975e	Captura con límite de tiempo	[0, 28, 'DINRoundOffcPro']
1081e9a2	Mostrar íconos del mapa	[0, 23, 'DINRoundOffcPro']
1086cd87	Cantidad de fusiones de talismanes.	[0, 35, 'DINRoundOffcPro']
108f8651	Un hombre que la gente considera extraño \n necesita ayuda para investigar un sitio \n minero que se encuentra más allá \n de la tormenta de gravedad.	[0, 141, 'DINRoundOffcPro']
109d1a85	Administración de talismanes	[0, 28, 'GillSansStd-UltraBold']
10ce3814	Academia Arquebus	[0, 17, 'DINRoundOffcPro']
10ed125d	Continuar	[0, 9, 'DINRoundOffcPro']
10efd1f4	Capa 79	[0, 7, 'GillSansStd-UltraBold']
10fe2e47	Pista de Eugie	[0, 14, 'DINRoundOffcPro']
1149a078	Cubierta de Fuerte Bismalia	[0, 27, 'GillSansStd-UltraBold']
1189d001	Hekseville	[0, 10, 'GillSansStd-UltraBold']
11aa42bc	Zona encantada	[0, 14, 'GillSansStd-UltraBold']
11aac137	¡Obtuviste un nuevo atuendo "Uniforme escolar 1.0" \n como recompensa por recolectar 2000 fichas de Dusty! \n Puedes pulsar l y entrar en Modo foto para usarlo. \n Consulta tus fichas de Dusty en Estadísticas en \n el menú del sistema.	[0, 118, 'DINRoundOffcPro'], [118, 119, 'Gravity2_Gaiji'], [119, 223, 'DINRoundOffcPro']
11d4fb35	Obtuviste el elemento de foto: \n "PSO2 Contenedor rojo".	[0, 54, 'DINRoundOffcPro']
11d9b02c	Batalla con límite de tiempo III	[0, 32, 'DINRoundOffcPro']
11dca0bf	Atracciones de Jirga Para Lhao 3	[0, 32, 'DINRoundOffcPro-Bold']
11e8a920	Viaje de placer	[0, 15, 'GillSansStd-UltraBold']
11fabafb	Encuentra a la estrella	[0, 23, 'GillSansStd-UltraBold']
11fcf637	Luz tenue	[0, 9, 'DINRoundOffcPro']
122590a1	Estante	[0, 7, 'DINRoundOffcPro']
122fab43	Mercado "Lei Colmosna" \n Cerca de la parte inferior del edificio lejos del centro.	[0, 80, 'DINRoundOffcPro']
1233875e	Capa 91	[0, 7, 'DINRoundOffcPro']
12349692	Capa 24	[0, 7, 'DINRoundOffcPro']
123d88ba	Rojo y negro	[0, 12, 'DINRoundOffcPro']
125370ae	Una carrera exclusiva de \n deslizamiento de gravedad. \n Elige los mejores estilos de gravedad \n para cada situación.	[0, 110, 'DINRoundOffcPro']
1265ca71	Capa 46	[0, 7, 'GillSansStd-UltraBold']
12803a33	Atuendo no descubierto	[0, 22, 'DINRoundOffcPro']
1285a797	Capa 91	[0, 7, 'DINRoundOffcPro']
12b6db76	Capa 33	[0, 7, 'GillSansStd-UltraBold']
12e27559	Capa 24	[0, 7, 'DINRoundOffcPro']
12e2d42f	Piedra de valva brillante	[0, 25, 'DINRoundOffcPro']
12e42b18	c Entrar	[0, 1, 'Gravity2_Gaiji'], [1, 8, 'DINRoundOffcPro']
13242751	¿Deseas notificar contenido inapropiado u ofensivo?	[0, 51, 'DINRoundOffcPro']
13629f8e	Información	[0, 11, 'DINRoundOffcPro']
136fa839	Restablecer ajustes predeterminados	[0, 35, 'DINRoundOffcPro']
137434d3	El nuevo mundo	[0, 14, 'GillSansStd-UltraBold']
13902e29	Distrito industrial "Endestria" \n En algún lugar debajo de los tanques de energía de gravedad.	[0, 92, 'DINRoundOffcPro']
1394c849	Soñar con el cielo	[0, 18, 'DINRoundOffcPro']
13a61ba2	Alcantarilla	[0, 12, 'DINRoundOffcPro']
13ae8cc3	Capa 77	[0, 7, 'GillSansStd-UltraBold']
13afe7f0	Capa 85	[0, 7, 'GillSansStd-UltraBold']
13c22cee	Zona de velas	[0, 13, 'DINRoundOffcPro']
13d3f4f4	Resplandor metropolitano	[0, 24, 'DINRoundOffcPro']
13f3972c	Tiempo restante	[0, 15, 'DINRoundOffcPro']
1404ccad	Mapa	[0, 4, 'MyriadPro-Regular']
1422f36b	Fuerte Bismalia	[0, 15, 'GillSansStd-UltraBold']
14383dad	Uno nunca sabe	[0, 14, 'DINRoundOffcPro']
1448a1fb	d Notificar contenido	[0, 1, 'Gravity2_Gaiji'], [1, 21, 'DINRoundOffcPro']
14597294	Atrapado en paz	[0, 15, 'DINRoundOffcPro']
145a11c2	Una tienda está al borde de la quiebra. \n Distribuye tantos folletos como sea posible.	[0, 84, 'DINRoundOffcPro']
14696afb	Capa 14	[0, 7, 'DINRoundOffcPro']
146e3c5b	Sitios mineros	[0, 14, 'DINRoundOffcPro']
149343e0	Así habló el aventurero	[0, 23, 'GillSansStd-UltraBold']
14ba7b	Capa 61	[0, 7, 'DINRoundOffcPro']
14bd2b90	Cambiar elementos	[0, 17, 'DINRoundOffcPro']
14c5a7ea	Las fotos tomadas de esta ubicación no pueden enviarse.	[0, 55, 'DINRoundOffcPro']
14e005c9	¿Deseas enviarlo a alguien al azar?	[0, 35, 'DINRoundOffcPro']
14e05fcd	"Hace mucho tiempo" \n Le agrada recordar su época escolar antes del trabajo.	[0, 74, 'DINRoundOffcPro']
15092f4e	Examinar caja de música	[0, 23, 'DINRoundOffcPro']
151935e3	Día de las Gracias	[0, 18, 'DINRoundOffcPro']
15266cde	Capa 61	[0, 7, 'DINRoundOffcPro']
152eb17b	Contenido inapropiado u ofensivo	[0, 32, 'DINRoundOffcPro']
154644f8	Ubicación especial	[0, 18, 'DINRoundOffcPro']
15788c17	Capa 61	[0, 7, 'DINRoundOffcPro']
157e9765	Detrás de escena I	[0, 18, 'DINRoundOffcPro']
1591cd8e	Cantidad de atuendos recolectados.	[0, 34, 'DINRoundOffcPro']
15c3971b	Dos ángeles	[0, 11, 'GillSansStd-BoldExtraCond']
15d9381b	Fuente de Auldnoir	[0, 18, 'DINRoundOffcPro']
15f145bd	Estilo Júpiter	[0, 14, 'DINRoundOffcPro']
15f8d4bd	Aunando esfuerzos	[0, 17, 'DINRoundOffcPro']
161f7858	Capa 37	[0, 7, 'DINRoundOffcPro']
1620878c	Capa 42	[0, 7, 'DINRoundOffcPro']
1629d0d3	Levemos anclas II	[0, 17, 'DINRoundOffcPro']
163e9cc8	Continuación del cazatalentos	[0, 29, 'GillSansStd-UltraBold']
16403b41	Pintura de Saghassi: "Florecer" \n Y así, el mundo de la luz y la vida cobró forma \n a partir de la confusión del caos.	[0, 114, 'DINRoundOffcPro']
1650ac24	Transformar	[0, 11, 'DINRoundOffcPro']
1658579d	Estilo lunar	[0, 12, 'DINRoundOffcPro']
16719891	Capa 37	[0, 7, 'DINRoundOffcPro']
16a2cc70	Capa 51	[0, 7, 'GillSansStd-UltraBold']
16ca05b1	Cargamento	[0, 10, 'DINRoundOffcPro']
16ce6653	Capa 42	[0, 7, 'DINRoundOffcPro']
16e70914	p Establecer Punto de navegación	[0, 1, 'Gravity2_Gaiji'], [1, 32, 'DINRoundOffcPro']
170fb0e8	Invertido	[0, 9, 'DINRoundOffcPro']
17119255	Capa 11	[0, 7, 'GillSansStd-UltraBold']
171ab59e	Configuración de modo Foto	[0, 26, 'DINRoundOffcPro']
173aab4a	Viejo asentamiento "Lei Havina" \n Cerca de la mansión con piscina.	[0, 64, 'DINRoundOffcPro']
174fce58	Atención al cliente I	[0, 21, 'DINRoundOffcPro']
175e70b5	¡Apila todo para la gran mudanza! \n El orden en que apiles las cosas \n hará diferencia.	[0, 83, 'DINRoundOffcPro']
1783d9e5	Cortinas de mosaico	[0, 19, 'DINRoundOffcPro']
17bcdee6	Ruinas de la Torre antitormentas \n Los restos de la torre que defendía contra las tormentas.	[0, 90, 'DINRoundOffcPro']
17c1db7d	Capa 38	[0, 7, 'GillSansStd-UltraBold']
17d5f446	Castillo de arena	[0, 17, 'DINRoundOffcPro']
18066b2a	¡Derrota a enemigos en el límite de tiempo! \n Utiliza los poderes disponibles.	[0, 76, 'DINRoundOffcPro']
182ba9a9	Syd logra infiltrarse en la parte externa \n de la Ciudad Perdida. Kat se dirige a su \n interior y obtiene los poderes de \n transmutación de gravedad de estilo Júpiter, \n que la ayudan a ella y a Raven a alcanzar \n la fuente de energía de la ciudad monstruo: \n un motor de gravedad fuera de control.	[0, 286, 'DINRoundOffcPro']
182f2758	No se pudo actualizar debido a un error de red.	[0, 47, 'DINRoundOffcPro']
186fa38a	Estadísticas	[0, 12, 'DINRoundOffcPro']
187c1011	Desliz. de gravedad (mant.)	[0, 27, 'DINRoundOffcPro']
189fc850	La elección de la transmutadora	[0, 31, 'DINRoundOffcPro']
18a66cfa	Capa 3	[0, 6, 'DINRoundOffcPro']
18b2c4ca	Tutoriales	[0, 10, 'DINRoundOffcPro']
18d93d07	Misiones de historia	[0, 20, 'DINRoundOffcPro']
18fa2d8f	Alejar	[0, 6, 'DINRoundOffcPro']
18fc8b62	Obtuviste el atuendo: \n "Malla entera".	[0, 37, 'DINRoundOffcPro']
19064271	Fichas de Dusty	[0, 15, 'DINRoundOffcPro']
191d4881	Estatua del dios de los viajeros en el Parque de Radale \n El dios con cornamenta que, según se dice, \n fue el primero en visitar la tierra.	[0, 135, 'DINRoundOffcPro']
19338d9b	Todos los fuegos acaban en ceniza	[0, 33, 'DINRoundOffcPro']
19503f7f	¡Obtuviste un "Elemento de foto especial n.º 2"! \n Puedes pulsar l y entrar en Modo foto para usarlo.	[0, 63, 'DINRoundOffcPro'], [63, 64, 'Gravity2_Gaiji'], [64, 99, 'DINRoundOffcPro']
197a9bf0	Porcentaje de memorias recuperadas.	[0, 35, 'DINRoundOffcPro']
1993ea5a	Carrera de deslizamiento II	[0, 27, 'GillSansStd-UltraBold']
19adff42	¡COMPLETADO!	[0, 12, 'GillSansStd-UltraBold']
19d78857	Una triste jovencita necesita ayuda \n para encontrar su mascota perdida.	[0, 70, 'DINRoundOffcPro']
19e08bbb	No puedes comprar a los amigos	[0, 30, 'GillSansStd-UltraBold']
19e1bd66	Puente al mañana	[0, 16, 'GillSansStd-UltraBold']
19eb2440	Elemento de foto especial n.º 8	[0, 31, 'DINRoundOffcPro']
1a05d202	Capa 77	[0, 7, 'GillSansStd-UltraBold']
1a1a2166	Talismán: Técnica de minero	[0, 27, 'DINRoundOffcPro']
1a30b0bc	Retirarse	[0, 9, 'DINRoundOffcPro']
1a316ce5	Capa 68	[0, 7, 'DINRoundOffcPro']
1a3bc460	Encuentra a la estrella	[0, 23, 'DINRoundOffcPro']
1a4d38bb	Bien...	[0, 7, 'DINRoundOffcPro']
1a61e862	Detrás de escena I	[0, 18, 'GillSansStd-UltraBold']
1a6af40f	Piedra de semilla luminosa	[0, 26, 'DINRoundOffcPro']
1a838c1e	Capa 68	[0, 7, 'DINRoundOffcPro']
1a97e9b0	Ocultar íconos del mapa	[0, 23, 'DINRoundOffcPro']
1a9ccd95	Cantidad de cofres \n de tesoro encontrados.	[0, 41, 'DINRoundOffcPro']
1aa5865f	El dueño de un café tiene problemas \n para alcanzar su cuota de ventas \n y necesita ayuda para atraer a clientes.	[0, 109, 'DINRoundOffcPro']
1aa8f761	PSO2 Contenedor amarillo	[0, 24, 'DINRoundOffcPro']
1aacebca	Tiempo restante	[0, 15, 'DINRoundOffcPro']
1ace9722	La multitud	[0, 11, 'GillSansStd-BoldExtraCond']
1ae95f9b	Elementos de cocina	[0, 19, 'DINRoundOffcPro']
1afd9994	Consigue el nuevo talismán r	[0, 27, 'DINRoundOffcPro'], [27, 28, 'Gravity2_Gaiji']
1b01d5f4	Adornos	[0, 7, 'DINRoundOffcPro']
1b04c4b8	Pintura de Saghassi: "Oscuridad" \n El mal comenzó a aparecer y fluyó hacia \n abajo, al lugar profundo y pesado.	[0, 107, 'DINRoundOffcPro']
1b06c7e5	Retirarse	[0, 9, 'DINRoundOffcPro']
1b1257c2	Escritorio	[0, 10, 'DINRoundOffcPro']
1b143c64	El discreto encanto \n de un autor II	[0, 34, 'GillSansStd-UltraBold']
1b2302c6	(Esquivar siguiendo movimiento)	[0, 31, 'DINRoundOffcPro']
