Reference Name	Text	Font
0fe3a6a3	Kat carries out her days as Queen Alua, until \n a melody from a long lost music box guides \n her to Dusty and Raven, who have been \n imprisoned in the palace. Kat is about to \n discover a secret past shared between \n Chancellor Xicero and the mysterious Alias.	[0, 250, 'DINRoundOffcPro']
101b6cd7	66th Layer	[0, 10, 'DINRoundOffcPro']
1023b174	Posing as an Administrator	[0, 26, 'DINRoundOffcPro']
104be854	Stasis Field Battle	[0, 19, 'GillSansStd-UltraBold']
106d8c10	66th Layer	[0, 10, 'DINRoundOffcPro']
1073975e	Time Limit Grab	[0, 15, 'DINRoundOffcPro']
1081e9a2	Show Map Icons	[0, 14, 'DINRoundOffcPro']
1086cd87	The number of times talismans have \n been merged together.	[0, 56, 'DINRoundOffcPro']
108f8651	A man considered strange by others needs help \n investigating a mining site beyond the \n gravity storm.	[0, 99, 'DINRoundOffcPro']
109d1a85	Talisman Management	[0, 19, 'GillSansStd-UltraBold']
10ce3814	Arquebus Academy	[0, 16, 'DINRoundOffcPro']
10ed125d	Continue	[0, 8, 'DINRoundOffcPro']
10efd1f4	79th Layer	[0, 10, 'GillSansStd-UltraBold']
10fe2e47	Eugie Hint	[0, 10, 'DINRoundOffcPro']
1149a078	Fort Bismalia Deck	[0, 18, 'GillSansStd-UltraBold']
1189d001	Hekseville	[0, 10, 'GillSansStd-UltraBold']
11aa42bc	Enchanted Zone	[0, 14, 'GillSansStd-UltraBold']
11aac137	You've obtained a new costume: "School Uniform 1.0" \n as a reward for collecting 2,000 Dusty Tokens! \n You can use it by pressing l and entering Photo Mode. \n Check Dusty Tokens from Statistics in the System Menu.	[0, 126, 'DINRoundOffcPro'], [126, 127, 'Gravity2_Gaiji'], [127, 207, 'DINRoundOffcPro']
11d4fb35	You've obtained the photo item: \n "PSO2 Red Container."	[0, 53, 'DINRoundOffcPro']
11d9b02c	Time Limit Battle III	[0, 21, 'DINRoundOffcPro']
11dca0bf	Jirga Para Lhao Sights 3	[0, 24, 'DINRoundOffcPro-Bold']
11e8a920	Pleasure Cruise	[0, 15, 'GillSansStd-UltraBold']
11fabafb	Find the Idol	[0, 13, 'GillSansStd-UltraBold']
11fcf637	Dimmed Light	[0, 12, 'DINRoundOffcPro']
122590a1	Bookshelf	[0, 9, 'DINRoundOffcPro']
122fab43	Marketplace "Lei Colmosna" \n Near the bottom of the building away from the center.	[0, 80, 'DINRoundOffcPro']
1233875e	91st Layer	[0, 10, 'DINRoundOffcPro']
12349692	24th Layer	[0, 10, 'DINRoundOffcPro']
123d88ba	Red and Black	[0, 13, 'DINRoundOffcPro']
125370ae	A Gravity Slide-only race. \n Pick the best gravity styles for each \n situation.	[0, 75, 'DINRoundOffcPro']
1265ca71	46th Layer	[0, 10, 'GillSansStd-UltraBold']
12803a33	Undiscovered Costume	[0, 20, 'DINRoundOffcPro']
1285a797	91st Layer	[0, 10, 'DINRoundOffcPro']
12b6db76	33rd Layer	[0, 10, 'GillSansStd-UltraBold']
12e27559	24th Layer	[0, 10, 'DINRoundOffcPro']
12e2d42f	Brilliant Shell Stone	[0, 21, 'DINRoundOffcPro']
12e42b18	c Enter	[0, 1, 'Gravity2_Gaiji'], [1, 7, 'DINRoundOffcPro']
13242751	Report inappropriate or offensive content?	[0, 42, 'DINRoundOffcPro']
13629f8e	Information	[0, 11, 'DINRoundOffcPro']
136fa839	Reset to Defaults	[0, 17, 'DINRoundOffcPro']
137434d3	The New World	[0, 13, 'GillSansStd-UltraBold']
13902e29	Industrial District "Endestria" \n Somewhere under the gravity energy tanks.	[0, 73, 'DINRoundOffcPro']
1394c849	Dream of the Sky	[0, 16, 'DINRoundOffcPro']
13a61ba2	Manhole	[0, 7, 'DINRoundOffcPro']
13ae8cc3	77th Layer	[0, 10, 'GillSansStd-UltraBold']
13afe7f0	85th Layer	[0, 10, 'GillSansStd-UltraBold']
13c22cee	Candle Zone	[0, 11, 'DINRoundOffcPro']
13d3f4f4	Metropolitan Blaze	[0, 18, 'DINRoundOffcPro']
13f3972c	Time Remaining	[0, 14, 'DINRoundOffcPro']
1404ccad	Map	[0, 3, 'MyriadPro-Regular']
1422f36b	Fort Bismalia	[0, 13, 'GillSansStd-UltraBold']
14383dad	You Never Know	[0, 14, 'DINRoundOffcPro']
1448a1fb	d Report Content	[0, 1, 'Gravity2_Gaiji'], [1, 16, 'DINRoundOffcPro']
14597294	Trapped in Peace	[0, 16, 'DINRoundOffcPro']
145a11c2	A store is on the verge of going under. \n Distribute as many flyers as possible.	[0, 78, 'DINRoundOffcPro']
14696afb	14th Layer	[0, 10, 'DINRoundOffcPro']
146e3c5b	Mining Sites	[0, 12, 'DINRoundOffcPro']
149343e0	Thus Spoke the Adventurer	[0, 25, 'GillSansStd-UltraBold']
14ba7b	61st Layer	[0, 10, 'DINRoundOffcPro']
14bd2b90	Change Items	[0, 12, 'DINRoundOffcPro']
14c5a7ea	Photos taken from this location can't be sent.	[0, 46, 'DINRoundOffcPro']
14e005c9	Send to someone random?	[0, 23, 'DINRoundOffcPro']
14e05fcd	"A Long Time Ago" \n She likes to reminisce about her school days before work.	[0, 75, 'DINRoundOffcPro']
15092f4e	Examine Music Box	[0, 17, 'DINRoundOffcPro']
151935e3	Thanks Day	[0, 10, 'DINRoundOffcPro']
15266cde	61st Layer	[0, 10, 'DINRoundOffcPro']
152eb17b	Inappropriate or Offensive Content	[0, 34, 'DINRoundOffcPro']
154644f8	Special Location	[0, 16, 'DINRoundOffcPro']
15788c17	61st Layer	[0, 10, 'DINRoundOffcPro']
157e9765	Behind the Scenes I	[0, 19, 'DINRoundOffcPro']
1591cd8e	The number of costumes collected.	[0, 33, 'DINRoundOffcPro']
15c3971b	Two Angels	[0, 10, 'GillSansStd-BoldExtraCond']
15d9381b	Auldnoir Fountain	[0, 17, 'DINRoundOffcPro']
15f145bd	Jupiter Style	[0, 13, 'DINRoundOffcPro']
15f8d4bd	Pulling Together	[0, 16, 'DINRoundOffcPro']
161f7858	37th Layer	[0, 10, 'DINRoundOffcPro']
1620878c	42nd Layer	[0, 10, 'DINRoundOffcPro']
1629d0d3	Anchors Aweigh II	[0, 17, 'DINRoundOffcPro']
163e9cc8	Star Manager Follow-Up	[0, 22, 'GillSansStd-UltraBold']
16403b41	Saghassi's Painting, "Flowering" \n Thus the world of light and life was given form \n from the muddled chaos.	[0, 104, 'DINRoundOffcPro']
1650ac24	Morph	[0, 5, 'DINRoundOffcPro']
1658579d	Lunar Style	[0, 11, 'DINRoundOffcPro']
16719891	37th Layer	[0, 10, 'DINRoundOffcPro']
16a2cc70	51st Layer	[0, 10, 'GillSansStd-UltraBold']
16ca05b1	Cargo Load	[0, 10, 'DINRoundOffcPro']
16ce6653	42nd Layer	[0, 10, 'DINRoundOffcPro']
16e70914	p Set Navigation Point	[0, 1, 'Gravity2_Gaiji'], [1, 22, 'DINRoundOffcPro']
170fb0e8	Inverted	[0, 8, 'DINRoundOffcPro']
17119255	11th Layer	[0, 10, 'GillSansStd-UltraBold']
171ab59e	Photo Mode Settings	[0, 19, 'DINRoundOffcPro']
173aab4a	Old Settlement "Lei Havina" \n Somewhere near the mansion with the pool.	[0, 69, 'DINRoundOffcPro']
174fce58	Customer Service I	[0, 18, 'DINRoundOffcPro']
175e70b5	Pile everything up for the big move! \n The order you pile things will make \n a difference.	[0, 86, 'DINRoundOffcPro']
1783d9e5	Mosaic Curtains	[0, 15, 'DINRoundOffcPro']
17bcdee6	Stormshield Tower Ruins \n The remains of the tower that defended against storms.	[0, 78, 'DINRoundOffcPro']
17c1db7d	38th Layer	[0, 10, 'GillSansStd-UltraBold']
17d5f446	Castle of Sand	[0, 14, 'DINRoundOffcPro']
18066b2a	Defeat enemies within the time limit! \n Use whatever powers you have available.	[0, 77, 'DINRoundOffcPro']
182ba9a9	Syd manages to break through the Lost City's \n outer shell. Kat heads inside and obtains \n Jupiter Style gravity shifting powers, which \n help her and Raven reach the monster city's \n power source: a gravity engine, which is out \n of control.	[0, 232, 'DINRoundOffcPro']
182f2758	Failed to upload due to a network error.	[0, 40, 'DINRoundOffcPro']
186fa38a	Statistics	[0, 10, 'DINRoundOffcPro']
187c1011	Gravity Slide (hold)	[0, 20, 'DINRoundOffcPro']
189fc850	Shifter's Choice	[0, 16, 'DINRoundOffcPro']
18a66cfa	3rd Layer	[0, 9, 'DINRoundOffcPro']
18b2c4ca	Tutorials	[0, 9, 'DINRoundOffcPro']
18d93d07	Story Missions	[0, 14, 'DINRoundOffcPro']
18fa2d8f	Zoom Out	[0, 8, 'DINRoundOffcPro']
18fc8b62	You've obtained the costume: \n "Cat Suit."	[0, 40, 'DINRoundOffcPro']
19064271	Dusty Tokens	[0, 12, 'DINRoundOffcPro']
191d4881	Traveler's God Statue in Radale Memorial Park \n The antler-wearing god said to have first visited the land.	[0, 105, 'DINRoundOffcPro']
19338d9b	All Fires Burn to Ash	[0, 21, 'DINRoundOffcPro']
19503f7f	Obtained "Special Photo Item #2"! \n You can use it by pressing l and entering Photo Mode.	[0, 61, 'DINRoundOffcPro'], [61, 62, 'Gravity2_Gaiji'], [62, 87, 'DINRoundOffcPro']
197a9bf0	The percentage of \n recovered memories.	[0, 37, 'DINRoundOffcPro']
1993ea5a	Sliding Race II	[0, 15, 'GillSansStd-UltraBold']
19adff42	FINISHED!	[0, 9, 'GillSansStd-UltraBold']
19d78857	A sad, young girl needs help finding her \n missing doggy.	[0, 55, 'DINRoundOffcPro']
19e08bbb	Can't Buy Friends	[0, 17, 'GillSansStd-UltraBold']
19e1bd66	Bridge to Tomorrow	[0, 18, 'GillSansStd-UltraBold']
19eb2440	Special Photo Item #8	[0, 21, 'DINRoundOffcPro']
1a05d202	77th Layer	[0, 10, 'GillSansStd-UltraBold']
1a1a2166	Talisman: Miner's Technique	[0, 27, 'DINRoundOffcPro']
1a30b0bc	Retire	[0, 6, 'DINRoundOffcPro']
1a316ce5	68th Layer	[0, 10, 'DINRoundOffcPro']
1a3bc460	Find the Idol	[0, 13, 'DINRoundOffcPro']
1a4d38bb	Okay...	[0, 7, 'DINRoundOffcPro']
1a61e862	Behind the Scenes I	[0, 19, 'GillSansStd-UltraBold']
1a6af40f	Bright Seed Stone	[0, 17, 'DINRoundOffcPro']
1a838c1e	68th Layer	[0, 10, 'DINRoundOffcPro']
1a97e9b0	Hide Map Icons	[0, 14, 'DINRoundOffcPro']
1a9ccd95	The number of treasure chests found.	[0, 36, 'DINRoundOffcPro']
1aa5865f	A café owner who is having trouble making his \n sales quotas needs help bringing in \n customers.	[0, 92, 'DINRoundOffcPro']
1aa8f761	PSO2 Yellow Container	[0, 21, 'DINRoundOffcPro']
1aacebca	Time Left	[0, 9, 'DINRoundOffcPro']
1ace9722	The Crowd	[0, 9, 'GillSansStd-BoldExtraCond']
1ae95f9b	Cooking Equipment	[0, 17, 'DINRoundOffcPro']
1afd9994	Get New Talisman r	[0, 17, 'DINRoundOffcPro'], [17, 18, 'Gravity2_Gaiji']
1b01d5f4	Ornaments	[0, 9, 'DINRoundOffcPro']
1b04c4b8	Saghassi's Painting, "Darkness" \n Evil began to appear, and flowed down \n into the low, heavy place.	[0, 96, 'DINRoundOffcPro']
1b06c7e5	Retire	[0, 6, 'DINRoundOffcPro']
1b1257c2	Desk	[0, 4, 'DINRoundOffcPro']
1b143c64	An Author's Discreet Charm II	[0, 29, 'GillSansStd-UltraBold']
1b2302c6	(Dodge in the Direction Flicked)	[0, 32, 'DINRoundOffcPro']
1b2b8793	49th Layer	[0, 10, 'DINRoundOffcPro']
1b315da6	Shiny Shell Stone	[0, 17, 'DINRoundOffcPro']
1b34d0da	A Game of Gravity	[0, 17, 'DINRoundOffcPro']
1b423ba7	Save this picture to your collection?	[0, 37, 'DINRoundOffcPro']
1b4e9454	6th Layer	[0, 9, 'GillSansStd-UltraBold']
1b67cae1	Difficulty	[0, 10, 'DINRoundOffcPro']
1baed819	Port of Call	[0, 12, 'GillSansStd-UltraBold']
1bc2b41c	Current Mining Population	[0, 25, 'DINRoundOffcPro']
1bc83c39	Cat Suit	[0, 8, 'DINRoundOffcPro']
1bd9665a	49th Layer	[0, 10, 'DINRoundOffcPro']
1bde276c	Red and Black	[0, 13, 'GillSansStd-BoldExtraCond']
1be43ce1	Episode 4	[0, 9, 'HelveticaNeueLTStd-UltLt']
1bf9e670	Episode 22	[0, 10, 'HelveticaNeueLTStd-UltLt']
1c0a2372	Marketplace "Lei Colmosna" \n Traveler's God Statue in Radale Memorial Park	[0, 72, 'DINRoundOffcPro']
1c1f5f82	Aggressive Sales Tactics I	[0, 26, 'DINRoundOffcPro']
1c21fae6	Changing Tomorrow	[0, 17, 'GillSansStd-UltraBold']
1c2efdf8	Not Enough Precious Gems	[0, 24, 'DINRoundOffcPro']
1c5991b2	Hurt So Much II	[0, 15, 'DINRoundOffcPro']
1c704139	New Mission	[0, 11, 'DINRoundOffcPro']
1c99fadd	View Latest News & Tutorials	[0, 28, 'DINRoundOffcPro']
1cb4c9f1	Endestria	[0, 9, 'GillSansStd-UltraBold']
1ccbd6da	s Select Category	[0, 1, 'Gravity2_Gaiji'], [1, 17, 'DINRoundOffcPro']
1cd75b34	Yes	[0, 3, 'DINRoundOffcPro']
1cf6633a	Lunar Style	[0, 11, 'DINRoundOffcPro']
1cfc84cd	Plumber Follow-Up	[0, 17, 'DINRoundOffcPro']
