Reference Name	Text	Font
1118047e	SPセーブ(ルーナ)	[0, 10, 'SCE-MaruFolkProM']
11616e07	ルーナチューンのスペシャルアタック \n グラビティタイフォンのSP消費量が減る	[0, 37, 'SCE-MaruFolkProM']
11cdbf2b	オールマイティー(ルーナ)	[0, 13, 'SCE-MaruFolkProM']
11d993bc	ペインフル(All)	[0, 10, 'SCE-MaruFolkProM']
11e1118d	エンハンスメント(ユピトール)	[0, 15, 'SCE-MaruFolkProM']
12865223	SPリジェネレーション	[0, 11, 'SCE-MaruFolkProM']
12a14f25	ビヨンドAA	[0, 6, 'SCE-MaruFolkProM']
12a791c4	レジスト	[0, 4, 'SCE-MaruFolkProM']
12af0f95	アグレッシブ(All)	[0, 11, 'SCE-MaruFolkProM']
12d76328	ギフテッドピース4	[0, 9, 'SCE-MaruFolkProM']
1332d50e	スクラッチトルネードの持続時間が延びる	[0, 19, 'SCE-MaruFolkProM']
133a7c8a	アブゾーブ(ユピトール)	[0, 12, 'SCE-MaruFolkProM']
13494a9a	ジェムディテクター	[0, 9, 'SCE-MaruFolkProM']
134f8c39	ブロウアップ	[0, 6, 'SCE-MaruFolkProM']
13570a0a	インフィニットコンボ	[0, 10, 'SCE-MaruFolkProM']
1366cd9c	重力的眩暈	[0, 5, 'SCE-MaruFolkProM']
1383e613	ユピトールチューン時に敵にダメージを \n 与えると重力エナジーが回復する	[0, 34, 'SCE-MaruFolkProM']
13e96a85	パワーエクステンド(アンチューン)	[0, 17, 'SCE-MaruFolkProM']
14087a92	インフィニットコンボ	[0, 10, 'SCE-MaruFolkProM']
1451e41b	重力キックによる連続攻撃の \n 回数制限がなくなる(重複不可)	[0, 29, 'SCE-MaruFolkProM']
146e9b46	シェルクラッカー	[0, 8, 'SCE-MaruFolkProM']
14761917	シーカーズルール	[0, 8, 'SCE-MaruFolkProM']
14ad0b08	未使用スキル 150	[0, 10, 'SCE-MaruFolkProM']
14bfa2a5	ハイマイリッジ(ユピトール)	[0, 14, 'SCE-MaruFolkProM']
14f67591	未使用スキルテキスト 150 \n この行までJPでは使用	[0, 26, 'SCE-MaruFolkProM']
15a4c923	コンプレス	[0, 5, 'SCE-MaruFolkProM']
15fb423c	完全踏破の証	[0, 6, 'SCE-MaruFolkProM']
163c2f1a	トレードオフ	[0, 6, 'SCE-MaruFolkProM']
167e720f	エンハンスメント(ユピトール)	[0, 15, 'SCE-MaruFolkProM']
16a33db1	未使用タリスマン名33	[0, 11, 'SCE-MaruFolkProM']
16c35422	ハイレートSP(アンチューン)	[0, 15, 'SCE-MaruFolkProM']
16c7dc98	ユピトールチューンで体力フルの時に \n 攻撃力が上がる(重複不可)	[0, 31, 'SCE-MaruFolkProM']
16de5124	ペインフル(ユピトール)	[0, 12, 'SCE-MaruFolkProM']
174c7017	未使用スキル 065	[0, 10, 'SCE-MaruFolkProM']
1795daa0	未使用スキルテキスト 065 \n この行までJPでは使用	[0, 26, 'SCE-MaruFolkProM']
179d811c	イフィシェントキック(ユピトール)	[0, 17, 'SCE-MaruFolkProM']
17b291cb	スーパーチャージャー	[0, 10, 'SCE-MaruFolkProM']
17b3d59c	ライフエクステンド	[0, 9, 'SCE-MaruFolkProM']
17ba0f9c	未使用スキル 042	[0, 10, 'SCE-MaruFolkProM']
17e2632f	ギフテッドピース9	[0, 9, 'SCE-MaruFolkProM']
17e6eba5	重力波動キックの重力エナジー消費量が減る	[0, 20, 'SCE-MaruFolkProM']
18337890	1～9までの欠けらを全て揃えて \n スキルをセットすると…(重複不可)	[0, 33, 'SCE-MaruFolkProM']
18544aa1	パウンス	[0, 4, 'SCE-MaruFolkProM']
185a8c40	ドライバー	[0, 5, 'SCE-MaruFolkProM']
18620a11	ハイマイリッジ(All)	[0, 12, 'SCE-MaruFolkProM']
18ea0d07	ギフテッドピース8	[0, 9, 'SCE-MaruFolkProM']
1938453b	熱烈サービス	[0, 6, 'SCE-MaruFolkProM']
19962231	レドの真宝	[0, 5, 'SCE-MaruFolkProM']
19e1cb22	未使用スキル 130	[0, 10, 'SCE-MaruFolkProM']
1a064343	山手の薫風	[0, 5, 'SCE-MaruFolkProM']
1a265ab4	SPセーブ(アンチューン)	[0, 13, 'SCE-MaruFolkProM']
1af045b1	ブリード	[0, 4, 'SCE-MaruFolkProM']
1b472f21	未使用スキル 089	[0, 10, 'SCE-MaruFolkProM']
1b897216	セーブグラブ(ルーナ)	[0, 11, 'SCE-MaruFolkProM']
1bae3db8	魔境の楔	[0, 4, 'SCE-MaruFolkProM']
1bd2dc9f	ルーナチューンのチャージグラブ \n ボルテックススローのSP消費量が減る	[0, 34, 'SCE-MaruFolkProM']
1be9512b	ハードウィール	[0, 7, 'SCE-MaruFolkProM']
1bf0d79b	オールマイティー(ユピトール)	[0, 15, 'SCE-MaruFolkProM']
1ca6a510	アブゾーブ(ユピトール)	[0, 12, 'SCE-MaruFolkProM']
1cf7b615	パワーエクステンド(アンチューン)	[0, 17, 'SCE-MaruFolkProM']
1cf8b81b	未使用スキル 120	[0, 10, 'SCE-MaruFolkProM']
1d3e7897	1～9までの欠けらを全て揃えて \n スキルをセットすると…(重複不可)	[0, 33, 'SCE-MaruFolkProM']
1d507c98	ブロウアップ	[0, 6, 'SCE-MaruFolkProM']
1d658c47	アブゾーブ(ユピトール)	[0, 12, 'SCE-MaruFolkProM']
1d6d0a18	パワードキック(ルーナ)	[0, 12, 'SCE-MaruFolkProM']
1d99e621	ユピトールチューンのダッシュ攻撃 \n アサルトブレイクで敵を激しく吹き飛ばす	[0, 36, 'SCE-MaruFolkProM']
1df50d0e	ギフテッドピース1	[0, 9, 'SCE-MaruFolkProM']
1e2d48b0	アンブレイカブル(All)	[0, 13, 'SCE-MaruFolkProM']
1e434542	港の最速伝説	[0, 6, 'SCE-MaruFolkProM']
1eeccb29	未使用スキル 139	[0, 10, 'SCE-MaruFolkProM']
1f0b5728	ドレイン(ユピトール)	[0, 11, 'SCE-MaruFolkProM']
1f26542a	エンハンスメント(ルーナ)	[0, 13, 'SCE-MaruFolkProM']
1f843120	ストックプラス	[0, 7, 'SCE-MaruFolkProM']
1fe5d7a3	ギフテッドピース8	[0, 9, 'SCE-MaruFolkProM']
1feb3fb7	踏破の証：一合目	[0, 8, 'SCE-MaruFolkProM']
2035bb1a	インフィニットグラビティ	[0, 12, 'SCE-MaruFolkProM']
2092960a	未使用スキル 050	[0, 10, 'SCE-MaruFolkProM']
20e3a70f	パワードキック(アンチューン)	[0, 15, 'SCE-MaruFolkProM']
21873bc7	給料日の恍惚	[0, 6, 'SCE-MaruFolkProM']
21b1a517	パウンス	[0, 4, 'SCE-MaruFolkProM']
2229ce28	エンハンスメント(All)	[0, 13, 'SCE-MaruFolkProM']
22de2437	カーマインの宝刀	[0, 8, 'SCE-MaruFolkProM']
231507f7	インフィニットグラビティ	[0, 12, 'SCE-MaruFolkProM']
23279e94	ペインフル(ユピトール)	[0, 12, 'SCE-MaruFolkProM']
235e7180	重力エナジーが減らなくなり \n 攻撃力が下がる(重複不可)	[0, 27, 'SCE-MaruFolkProM']
23858530	ハイマイリッジ(アンチューン)	[0, 15, 'SCE-MaruFolkProM']
238d0301	ジェムアトラクター	[0, 9, 'SCE-MaruFolkProM']
23d69635	マルチプルバイタル	[0, 9, 'SCE-MaruFolkProM']
23d7da06	エンハンスメント(All)	[0, 13, 'SCE-MaruFolkProM']
23de1406	未使用スキル 064	[0, 10, 'SCE-MaruFolkProM']
241adfa5	未使用スキルテキスト 042 \n この行までJPでは使用	[0, 26, 'SCE-MaruFolkProM']
24315431	セーブグラブ(アンチューン)	[0, 14, 'SCE-MaruFolkProM']
24d1741c	未使用スキル 042	[0, 10, 'SCE-MaruFolkProM']
24e0422c	スプレッド	[0, 5, 'SCE-MaruFolkProM']
24f63fbe	踏破の証：八合目	[0, 8, 'SCE-MaruFolkProM']
2540bb21	未使用スキル 130	[0, 10, 'SCE-MaruFolkProM']
259d9611	アブゾーブ(All)	[0, 10, 'SCE-MaruFolkProM']
25eea716	未使用スキル 022	[0, 10, 'SCE-MaruFolkProM']
266c383b	ベストセラーの風格	[0, 9, 'SCE-MaruFolkProM']
26e7b390	ストックプラス	[0, 7, 'SCE-MaruFolkProM']
273a3643	未使用タリスマン名05	[0, 11, 'SCE-MaruFolkProM']
278b4748	アイドルの資質	[0, 7, 'SCE-MaruFolkProM']
28329e9b	アクセル(ルーナ)	[0, 9, 'SCE-MaruFolkProM']
28908537	イフィシェントキック(アンチューン)	[0, 18, 'SCE-MaruFolkProM']
28980308	未使用スキル 018	[0, 10, 'SCE-MaruFolkProM']
28e2da0d	SPセーブ(ユピトール)	[0, 12, 'SCE-MaruFolkProM']
29116cfc	ユピトールチューンで敵を倒した時に \n 体力を回復する	[0, 25, 'SCE-MaruFolkProM']
297dbd20	SPセーブ(ユピトール)	[0, 12, 'SCE-MaruFolkProM']
29c80173	ドレイン(ユピトール)	[0, 11, 'SCE-MaruFolkProM']
29da9810	ロングスロー	[0, 6, 'SCE-MaruFolkProM']
2a4bbb28	未使用スキル 139	[0, 10, 'SCE-MaruFolkProM']
2b71d02e	アンドロップ	[0, 6, 'SCE-MaruFolkProM']
2b773842	未使用タリスマン名12	[0, 11, 'SCE-MaruFolkProM']
2c01e210	重力波動キックの射程距離が伸びる	[0, 16, 'SCE-MaruFolkProM']
2c6fa09a	未使用スキル 018	[0, 10, 'SCE-MaruFolkProM']
2cb87787	ロングレンジキック	[0, 9, 'SCE-MaruFolkProM']
2ccd8736	未使用スキル 017	[0, 10, 'SCE-MaruFolkProM']
2cd50507	アンブレイカブル(ユピトール)	[0, 15, 'SCE-MaruFolkProM']
2d2b0705	未使用スキル 139	[0, 10, 'SCE-MaruFolkProM']
2d3d9ea2	ペインフル(アンチューン)	[0, 13, 'SCE-MaruFolkProM']
2d74718e	未使用スキルテキスト 139 \n この行までJPでは使用	[0, 26, 'SCE-MaruFolkProM']
2e88bd27	エンハンスメント(All)	[0, 13, 'SCE-MaruFolkProM']
2ee59817	アグレッシブ(All)	[0, 11, 'SCE-MaruFolkProM']
2f45d895	未使用スキルテキスト 090 \n この行までJPでは使用	[0, 26, 'SCE-MaruFolkProM']
2f5c4d21	未使用スキル 041	[0, 10, 'SCE-MaruFolkProM']
2f628fc0	アグレッシブ(All)	[0, 11, 'SCE-MaruFolkProM']
2f6a0d91	レジスト	[0, 4, 'SCE-MaruFolkProM']
2fb4e496	ギフテッドピース9	[0, 9, 'SCE-MaruFolkProM']
2ffc6d0c	未使用スキル 090	[0, 10, 'SCE-MaruFolkProM']
300a8a35	パワードキック(ルーナ)	[0, 12, 'SCE-MaruFolkProM']
30120806	アブゾーブ(ユピトール)	[0, 12, 'SCE-MaruFolkProM']
303ee40f	全てのチューンで受けるダメージが減る	[0, 18, 'SCE-MaruFolkProM']
30f57986	アンブレイカブル(All)	[0, 13, 'SCE-MaruFolkProM']
31299942	パワーエクステンド(アンチューン)	[0, 17, 'SCE-MaruFolkProM']
31311713	デストロイ(ユピトール)	[0, 12, 'SCE-MaruFolkProM']
31680904	ハイレートSP(ルーナ)	[0, 12, 'SCE-MaruFolkProM']
317aa0a1	未使用スキル 017	[0, 10, 'SCE-MaruFolkProM']
31b1738d	ルーナチューンのSP増加量が \n 増える(重複不可)	[0, 24, 'SCE-MaruFolkProM']
31ccb3ac	ギフテッドピース6	[0, 9, 'SCE-MaruFolkProM']
31d8873d	未使用スキル 018	[0, 10, 'SCE-MaruFolkProM']
31e0050e	イフィシェントキック(アンチューン)	[0, 18, 'SCE-MaruFolkProM']
32100479	未使用スキル 105	[0, 10, 'SCE-MaruFolkProM']
32229b16	ビヨンドAAA	[0, 7, 'SCE-MaruFolkProM']
32596e02	未使用スキルテキスト 105 \n この行までJPでは使用	[0, 26, 'SCE-MaruFolkProM']
32d193b7	未使用スキル 064	[0, 10, 'SCE-MaruFolkProM']
32d91188	マルチプルバイタル	[0, 9, 'SCE-MaruFolkProM']
3339700b	ペインフル(All)	[0, 10, 'SCE-MaruFolkProM']
337e521e	ハイレートSP(All)	[0, 12, 'SCE-MaruFolkProM']
3382da94	全てのチューンの攻撃力が \n 上がる(効果中/重複不可)	[0, 26, 'SCE-MaruFolkProM']
33994f20	ブースター	[0, 5, 'SCE-MaruFolkProM']
33cf6323	ギフテッドピース5	[0, 9, 'SCE-MaruFolkProM']
34076e13	アンチドート	[0, 6, 'SCE-MaruFolkProM']
3450d89c	毒によるダメージを無くす(重複不可)	[0, 18, 'SCE-MaruFolkProM']
34587f18	アンブレイカブル(ルーナ)	[0, 13, 'SCE-MaruFolkProM']
34674d28	アグレッシブ(ユピトール)	[0, 13, 'SCE-MaruFolkProM']
346d8fc7	ロングスロー	[0, 6, 'SCE-MaruFolkProM']
346ed398	サクリファイス	[0, 7, 'SCE-MaruFolkProM']
34750d98	未使用スキル 050	[0, 10, 'SCE-MaruFolkProM']
34a1e9a1	ルーナチューンの時に受けるダメージが減る	[0, 20, 'SCE-MaruFolkProM']
34bfe49d	ギフテッドピース2	[0, 9, 'SCE-MaruFolkProM']
35007a8d	ビヨンド	[0, 4, 'SCE-MaruFolkProM']
35158a3c	ハイマイリッジ(All)	[0, 12, 'SCE-MaruFolkProM']
351d080d	ドライバー	[0, 5, 'SCE-MaruFolkProM']
3549e416	ワームホールキックの \n 射程が伸びる(効果小/重複不可)	[0, 27, 'SCE-MaruFolkProM']
35b7a2a0	イフィシェントキック(アンチューン)	[0, 18, 'SCE-MaruFolkProM']
369cc91e	ハイレートSP(ルーナ)	[0, 12, 'SCE-MaruFolkProM']
36dd45a5	未使用スキル 019	[0, 10, 'SCE-MaruFolkProM']
36f34237	配達人の汗	[0, 5, 'SCE-MaruFolkProM']
37d0bf2d	アンドロップ	[0, 6, 'SCE-MaruFolkProM']
38447012	アクセル(アンチューン)	[0, 12, 'SCE-MaruFolkProM']
38895225	ライフエクステンドパック	[0, 12, 'SCE-MaruFolkProM']
388dda9b	アンチューンの重力スライドの速度が上がる	[0, 20, 'SCE-MaruFolkProM']
38958117	ブリード	[0, 4, 'SCE-MaruFolkProM']
38aa91c6	アブゾーブ(All)	[0, 10, 'SCE-MaruFolkProM']
38abd597	ハイレートSP(ユピトール)	[0, 14, 'SCE-MaruFolkProM']
38b20f97	アグレッシブ(ルーナ)	[0, 11, 'SCE-MaruFolkProM']
38deeba0	犬がキトゥンに寄って来る(重複不可)	[0, 18, 'SCE-MaruFolkProM']
3935d510	全てのチューンで重力スライドの \n 速度が上がる	[0, 22, 'SCE-MaruFolkProM']
393d7c8c	アブゾーブ(アンチューン)	[0, 13, 'SCE-MaruFolkProM']
394c4a9c	ソニックブーム	[0, 7, 'SCE-MaruFolkProM']
3986e615	アンチューン時に敵にダメージを \n 与えると重力エナジーが回復する	[0, 31, 'SCE-MaruFolkProM']
39ec6a87	アクセル(All)	[0, 9, 'SCE-MaruFolkProM']
3a208a43	インフィニットコンボ	[0, 10, 'SCE-MaruFolkProM']
3a280814	ブロウアップ	[0, 6, 'SCE-MaruFolkProM']
3a719b48	セーブグラブ(All)	[0, 11, 'SCE-MaruFolkProM']
3a791919	パワーエクステンド(ユピトール)	[0, 16, 'SCE-MaruFolkProM']
3ac2a2a7	ハイマイリッジ(アンチューン)	[0, 15, 'SCE-MaruFolkProM']
3b1e5aaf	エンハンスメント(All)	[0, 13, 'SCE-MaruFolkProM']
3ba7c925	未使用スキル 129	[0, 10, 'SCE-MaruFolkProM']
3be845ac	セーブスライド(アンチューン)	[0, 15, 'SCE-MaruFolkProM']
3c3f2f1c	パワーエクステンド(ルーナ)	[0, 14, 'SCE-MaruFolkProM']
3ca63db3	未使用タリスマン名35	[0, 11, 'SCE-MaruFolkProM']
3cc65424	コンプレス	[0, 5, 'SCE-MaruFolkProM']
3d4f7019	ペインフル(ルーナ)	[0, 10, 'SCE-MaruFolkProM']
3d98daa2	ルーナチューンの攻撃力が \n 上がる(効果中/重複不可)	[0, 26, 'SCE-MaruFolkProM']
3da0811e	セーブスライド(アンチューン)	[0, 15, 'SCE-MaruFolkProM']
3daf4f2e	ブルズアイ	[0, 5, 'SCE-MaruFolkProM']
3db591cd	未使用スキル 050	[0, 10, 'SCE-MaruFolkProM']
3db6d59e	SPセーブ(All)	[0, 10, 'SCE-MaruFolkProM']
3dbd0f9e	ロングスロー	[0, 6, 'SCE-MaruFolkProM']
3de9eba7	アンチューンの時に重力スライドの \n 重力エナジー消費量を減らす	[0, 30, 'SCE-MaruFolkProM']
3e367892	1～9までの欠けらを全て揃えて \n スキルをセットすると…(重複不可)	[0, 33, 'SCE-MaruFolkProM']
3e40d517	未使用スキルテキスト 088 \n この行までJPでは使用	[0, 26, 'SCE-MaruFolkProM']
3e5d8c42	デトックス	[0, 5, 'SCE-MaruFolkProM']
3e650a13	ビヨンド	[0, 4, 'SCE-MaruFolkProM']
3eafe118	未使用スキル 150	[0, 10, 'SCE-MaruFolkProM']
3eed0d09	ギフテッドピース6	[0, 9, 'SCE-MaruFolkProM']
3ef76a8e	未使用スキル 088	[0, 10, 'SCE-MaruFolkProM']
3f992233	ヴェニットの宝薬	[0, 8, 'SCE-MaruFolkProM']
3fe4cb24	SPリジェネレーション	[0, 11, 'SCE-MaruFolkProM']
40035723	オールマイティー(ルーナ)	[0, 13, 'SCE-MaruFolkProM']
407c311b	デストロイ(ユピトール)	[0, 12, 'SCE-MaruFolkProM']
40cd4220	イフィシェントキック(アンチューン)	[0, 18, 'SCE-MaruFolkProM']
40ddd79e	ギフテッドピース3	[0, 9, 'SCE-MaruFolkProM']
40e33fb2	踏破の証：四合目	[0, 8, 'SCE-MaruFolkProM']
418c7218	ビヨンドAAA	[0, 7, 'SCE-MaruFolkProM']
41d1542b	オールマイティー(All)	[0, 13, 'SCE-MaruFolkProM']
41d5dca1	ワームホールキックの \n 射程が伸びる(効果大/重複不可)	[0, 27, 'SCE-MaruFolkProM']
41ec512d	アクセル(ルーナ)	[0, 9, 'SCE-MaruFolkProM']
41f3d79d	オールマイティー(アンチューン)	[0, 16, 'SCE-MaruFolkProM']
427f3bc2	未使用タリスマン名28	[0, 11, 'SCE-MaruFolkProM']
42a9a512	アブゾーブ(アンチューン)	[0, 13, 'SCE-MaruFolkProM']
42fab617	アクセル(All)	[0, 9, 'SCE-MaruFolkProM']
42fbb81d	ハイレートSP(ルーナ)	[0, 12, 'SCE-MaruFolkProM']
4321ce23	SPセーブ(アンチューン)	[0, 13, 'SCE-MaruFolkProM']
43273637	未使用タリスマン名09	[0, 11, 'SCE-MaruFolkProM']
43d62432	アマラントの宝剣	[0, 8, 'SCE-MaruFolkProM']
443048b2	未使用スキル 022	[0, 10, 'SCE-MaruFolkProM']
44464544	カフェの評判	[0, 6, 'SCE-MaruFolkProM']
450e572a	ドレイン(アンチューン)	[0, 12, 'SCE-MaruFolkProM']
4512dfa0	全てのチューンの攻撃力が \n 上がる(効果小/重複不可)	[0, 26, 'SCE-MaruFolkProM']
45873122	デストロイ(All)	[0, 10, 'SCE-MaruFolkProM']
45c97417	アグレッシブ(All)	[0, 11, 'SCE-MaruFolkProM']
45e8d7a5	ギフテッドピース6	[0, 9, 'SCE-MaruFolkProM']
45ee3fb9	踏破の証：三合目	[0, 8, 'SCE-MaruFolkProM']
4638bb1c	アンガー	[0, 4, 'SCE-MaruFolkProM']
4695960c	スーパーチャージャー	[0, 10, 'SCE-MaruFolkProM']
46e6a711	パワードキック(ユピトール)	[0, 14, 'SCE-MaruFolkProM']
4706b924	未使用スキル 129	[0, 10, 'SCE-MaruFolkProM']
478a3bc9	ペットの愛情	[0, 6, 'SCE-MaruFolkProM']
48834743	採掘王の技量	[0, 6, 'SCE-MaruFolkProM']
491807f9	アンガー	[0, 4, 'SCE-MaruFolkProM']
49617182	フェリン状態になりやすくなる	[0, 14, 'SCE-MaruFolkProM']
49888532	ハイマイリッジ(ユピトール)	[0, 14, 'SCE-MaruFolkProM']
49900303	セーブスライド(ルーナ)	[0, 12, 'SCE-MaruFolkProM']
49d99637	マルチプルSP	[0, 7, 'SCE-MaruFolkProM']
49dada08	トニック	[0, 4, 'SCE-MaruFolkProM']
49e11408	ペインフル(アンチューン)	[0, 13, 'SCE-MaruFolkProM']
4a195731	未使用スキル 118	[0, 10, 'SCE-MaruFolkProM']
4a1ddfa7	アンチューンの重力スローの \n 射程距離が伸びる(重複不可)	[0, 28, 'SCE-MaruFolkProM']
4a345433	セーブグラブ(ユピトール)	[0, 13, 'SCE-MaruFolkProM']
4ad4741e	ロングスロー	[0, 6, 'SCE-MaruFolkProM']
4ae3422e	アンブレイカブル(ルーナ)	[0, 13, 'SCE-MaruFolkProM']
4ba09613	レジスト	[0, 4, 'SCE-MaruFolkProM']
4ceab392	未使用スキル 090	[0, 10, 'SCE-MaruFolkProM']
4d37ce31	SPセーブ(ユピトール)	[0, 12, 'SCE-MaruFolkProM']
4d3d3645	未使用タリスマン名07	[0, 11, 'SCE-MaruFolkProM']
4d8e474a	運び屋の忍耐	[0, 6, 'SCE-MaruFolkProM']
4e359e9d	ハードウィール	[0, 7, 'SCE-MaruFolkProM']
4f146cfe	アンチューンの攻撃力と \n 防御力が上がる(重複不可)	[0, 25, 'SCE-MaruFolkProM']
4fcb0175	オールマイティー(アンチューン)	[0, 16, 'SCE-MaruFolkProM']
4fdd9812	アグレッシブ(アンチューン)	[0, 14, 'SCE-MaruFolkProM']
503dd890	全ての特殊グラブのSP消費量が減る	[0, 17, 'SCE-MaruFolkProM']
50544d1c	未使用スキル 044	[0, 10, 'SCE-MaruFolkProM']
505bd38c	ライフエクステンドパック	[0, 12, 'SCE-MaruFolkProM']
50f46d07	セーブグラブ(All)	[0, 11, 'SCE-MaruFolkProM']
5174d030	ドレイン(ルーナ)	[0, 9, 'SCE-MaruFolkProM']
517a3844	未使用タリスマン名10	[0, 11, 'SCE-MaruFolkProM']
5204e212	全てのチューンで敵にダメージを \n 与えると重力エナジーが回復する	[0, 31, 'SCE-MaruFolkProM']
52bb7789	アブゾーブ(All)	[0, 10, 'SCE-MaruFolkProM']
52c4b3a7	ギフテッドピース9	[0, 9, 'SCE-MaruFolkProM']
52d08738	ブリード	[0, 4, 'SCE-MaruFolkProM']
52d80509	アンブレイカブル(アンチューン)	[0, 16, 'SCE-MaruFolkProM']
53080474	トニック	[0, 4, 'SCE-MaruFolkProM']
531a9b11	エンハンスメント(アンチューン)	[0, 16, 'SCE-MaruFolkProM']
53516efd	重力エナジーゲージの回復が速くなる	[0, 17, 'SCE-MaruFolkProM']
53c993b2	ハードウィール	[0, 7, 'SCE-MaruFolkProM']
