Reference Name	Text	Font
0f383416	Zdobywasz gest „Wskazanie w górę”! \n m : Gest	[0, 35, 'DINRoundOffcPro'], [35, 36, 'Gravity2_Gaiji'], [36, 43, 'DINRoundOffcPro']
0f49bea5	Styl Jowisza: opis ogólny	[0, 25, 'DINRoundOffcPro']
1040159a	j w trakcie lotu albo przechyl kontroler: Celowanie kamerą \n f opadanie naprzód (ku znacznikowi)	[0, 1, 'Gravity2_Gaiji'], [1, 59, 'DINRoundOffcPro'], [59, 60, 'Gravity2_Gaiji'], [60, 94, 'DINRoundOffcPro']
10845aac	Styl Jowisza: informacje ogólne	[0, 31, 'DINRoundOffcPro']
1091269f	f w trakcie lotu: Opadanie naprzód (ku znacznikowi)	[0, 1, 'Gravity2_Gaiji'], [1, 51, 'DINRoundOffcPro']
109dd3ee	h + d w górę : Styl Księżyca	[0, 1, 'Gravity2_Gaiji'], [1, 4, 'DINRoundOffcPro'], [4, 5, 'Gravity2_Gaiji'], [5, 28, 'DINRoundOffcPro']
10b34b93	Kopniaki grawitacyjne i rzuty z pola statycznego są \n najlepszym sposobem zbijania celów. \n  \n Nie polegaj za bardzo na standardowych atakach z ziemi, \n inaczej zmarnujesz mnóstwo czasu.	[0, 178, 'DINRoundOffcPro']
11075541	Styl Jowisza: ślizg grawitacyjny	[0, 32, 'DINRoundOffcPro']
110bba9b	Pokonaj wrogów w limicie \n czasu	[0, 30, 'DINRoundOffcPro']
11297b33	Rzucanie obiektami znajdującymi się w polu statycznym \n jest najlepszym sposobem atakowania szybszych wrogów. \n Gdy próbujesz trafić szybkich wrogów kopniakiem \n grawitacyjnym, zaczekaj aż się zatrzymają i dopiero \n wtedy wyprowadź kopnięcie. \n Nie należy też czekać za długo w jednym miejscu. \n Użyj i + h aby unikać wrogów w powietrzu.	[0, 289, 'DINRoundOffcPro'], [289, 290, 'Gravity2_Gaiji'], [290, 293, 'DINRoundOffcPro'], [293, 294, 'Gravity2_Gaiji'], [294, 325, 'DINRoundOffcPro']
115daaba	Walka ze światłem	[0, 17, 'DINRoundOffcPro']
1214ab62	Styl Księżyca: unik w powietrzu	[0, 31, 'DINRoundOffcPro']
1219634d	Kamienna tablica: \n Pokonaj wrogów ślizgami. Ciężar ci pomoże.	[0, 18, 'DINRoundOffcPro'], [18, 60, 'DINRoundOffcPro']
1226b180	Wychyl i w wybranym kierunku + b, \n aby rozpocząć skok rakietowy. \n  \n Użyj go, aby zyskać dodatkowy dystans w trakcie \n poruszania się w przód.	[0, 7, 'DINRoundOffcPro'], [7, 8, 'Gravity2_Gaiji'], [8, 31, 'DINRoundOffcPro'], [31, 32, 'Gravity2_Gaiji'], [32, 136, 'DINRoundOffcPro']
12708ac0	f Opadanie naprzód (ku znacznikowi)	[0, 1, 'Gravity2_Gaiji'], [1, 35, 'DINRoundOffcPro']
12907cfc	Zdobywasz talizman „Skarb indygo”! \n Wybierz talizmany w menu talizmanów.	[0, 71, 'DINRoundOffcPro']
12e71f6b	c Atak	[0, 1, 'Gravity2_Gaiji'], [1, 6, 'DINRoundOffcPro']
13137904	Styl Jowisza: ciosy specjalne II	[0, 32, 'DINRoundOffcPro']
13387771	Zdobywasz mebel „Zniszczona mata podłogowa”! \n Możesz nim ozdobić dom Kat.	[0, 72, 'DINRoundOffcPro']
135f0d11	Limit czasu rozszerzony!	[0, 24, 'DINRoundOffcPro']
1384892d	Zalicz test	[0, 11, 'DINRoundOffcPro']
142bb52e	Zasłonięte wskaźniki nawigacji	[0, 30, 'DINRoundOffcPro']
1443341d	Zdobywasz element zdjęciowy „Skrzynia Sun Shipping”! \n l : Sprawdź elementy zdjęciowe w trybie zdjęć	[0, 53, 'DINRoundOffcPro'], [53, 54, 'Gravity2_Gaiji'], [54, 98, 'DINRoundOffcPro']
14f22218	Zdobywasz talizman „Czwarty krok”! \n Wybieraj talizmany w menu talizmanów.	[0, 72, 'DINRoundOffcPro']
15177c0d	Przytrzymaj b przez około 1 sekundę, a następnie \n puść, aby wykonać bardzo wysoki skok sprężynowy. \n  \n Możesz też wykonywać skoki sprężynowe na ścianach.	[0, 12, 'DINRoundOffcPro'], [12, 13, 'Gravity2_Gaiji'], [13, 149, 'DINRoundOffcPro']
1519ffcc	Pokonaj wszystkich wrogów \n nie wyrządzając szkody bańkom	[0, 55, 'DINRoundOffcPro']
15258486	Uczysz się gestu „Pyłek”! \n m : Gest	[0, 26, 'DINRoundOffcPro'], [26, 27, 'Gravity2_Gaiji'], [27, 34, 'DINRoundOffcPro']
15303dcf	o Otwórz mapę	[0, 1, 'Gravity2_Gaiji'], [1, 13, 'DINRoundOffcPro']
159c41c7	Zalicz test	[0, 11, 'DINRoundOffcPro']
161844f5	Kat: \n Gotowe?	[0, 5, 'DINRoundOffcPro'], [5, 12, 'DINRoundOffcPro']
161a5818	Ulepszanie	[0, 10, 'DINRoundOffcPro']
1624226a	c Kopniak grawitacyjny (w trakcie zmiany) \n a Generuj pole statyczne	[0, 1, 'Gravity2_Gaiji'], [1, 42, 'DINRoundOffcPro'], [42, 43, 'Gravity2_Gaiji'], [43, 66, 'DINRoundOffcPro']
16920d7c	Kat może teraz mieszkać w swoim domu w rurach. \n  \n Zaliczaj misje i polowania na skarb, aby zebrać meble \n i wyposażyć dom Kat.	[0, 122, 'DINRoundOffcPro']
16a1df6f	h Zmiana na styl Księżyca	[0, 1, 'Gravity2_Gaiji'], [1, 25, 'DINRoundOffcPro']
1707f75a	Zrobione zdjęcia	[0, 16, 'DINRoundOffcPro']
173379e5	Pokonaj rzadkiego wroga	[0, 23, 'DINRoundOffcPro']
17696b79	Służba wartownicza	[0, 18, 'DINRoundOffcPro']
177663e8	Specjalny klejnot: Odzyskaj wskaźnik energii SP	[0, 47, 'DINRoundOffcPro']
18291c1e	Kamienna tablica: \n Pokonaj wszystkich wrogów.	[0, 18, 'DINRoundOffcPro'], [18, 44, 'DINRoundOffcPro']
182f2517	Zdobywasz talizman „Duma robotnika”! \n Wybieraj talizmany w menu talizmanów.	[0, 74, 'DINRoundOffcPro']
18437778	Zdobywasz mebel „Wieszak”! \n Możesz nim ozdobić dom Kat.	[0, 54, 'DINRoundOffcPro']
189aade7	Możesz chwytać pociski w pole statyczne i rzucać \n jednymi w drugie, aby skutecznie je niszczyć. \n  \n Uważaj, jeśli zaatakujesz pocisk bezpośrednio, \n może ci wybuchnąć w twarz.	[0, 169, 'DINRoundOffcPro']
189ba649	???: \n Ognia!	[0, 5, 'DINRoundOffcPro'], [5, 11, 'DINRoundOffcPro']
18ac5e18	Kamienna tablica: \n Pokonaj wszystkich wrogów mimo ograniczeń.	[0, 18, 'DINRoundOffcPro'], [18, 60, 'DINRoundOffcPro']
18f8aa45	Styl Księżyca: Unik	[0, 19, 'DINRoundOffcPro']
194c24c1	Gratulacje! Udało ci się zaliczyć 30. warstwę \n kopalni otworowej Delvool!	[0, 72, 'DINRoundOffcPro']
198817a0	e Przywróć normalną grawitację i wróć na ziemię	[0, 1, 'Gravity2_Gaiji'], [1, 47, 'DINRoundOffcPro']
1a30848d	Uczysz się gestu „Jabłko”! \n m : Gest	[0, 27, 'DINRoundOffcPro'], [27, 28, 'Gravity2_Gaiji'], [28, 35, 'DINRoundOffcPro']
1a41d4b7	Kamienna tablica: \n Zalicz test.	[0, 18, 'DINRoundOffcPro'], [18, 30, 'DINRoundOffcPro']
1a9f3208	Na tym zdjęciu nie ma Nevi.	[0, 27, 'DINRoundOffcPro']
1ab3d3fc	h + i w górę : Styl Księżyca	[0, 1, 'Gravity2_Gaiji'], [1, 4, 'DINRoundOffcPro'], [4, 5, 'Gravity2_Gaiji'], [5, 28, 'DINRoundOffcPro']
1abf804c	h : Powrót do stylu normalnego \n (każde naciśnięcie zmienia styl)	[0, 1, 'Gravity2_Gaiji'], [1, 63, 'DINRoundOffcPro']
1b39d56c	Gdy możesz rozpocząć misję, na mapie pojawi \n się wskaźnik misji.	[0, 63, 'DINRoundOffcPro']
1b616553	Kamienna tablica: \n Pokonaj wszystkich wrogów nie oddalając się od wyspy.	[0, 18, 'DINRoundOffcPro'], [18, 71, 'DINRoundOffcPro']
1bb88cc6	i Ruch    j Celuj kamerą \n c Atak	[0, 1, 'Gravity2_Gaiji'], [1, 10, 'DINRoundOffcPro'], [10, 11, 'Gravity2_Gaiji'], [11, 25, 'DINRoundOffcPro'], [25, 26, 'Gravity2_Gaiji'], [26, 31, 'DINRoundOffcPro']
1bd87e02	Zdobywasz mebel „Kosz”! \n Możesz nim ozdobić dom Kat.	[0, 51, 'DINRoundOffcPro']
1be25f26	Dla większości talizmanów, wydobytych z kopalni, \n konkretne efekty są przyporządkowane do konkretnych kształtów. \n Przekształcając kształt, możesz łączyć efekty talizmanów, \n które w innych warunkach nie są zgodne.	[0, 209, 'DINRoundOffcPro']
1c4286d7	Zmień kurs spadania za pomocą i	[0, 30, 'DINRoundOffcPro'], [30, 31, 'Gravity2_Gaiji']
1c70d673	Kat zwykle znajduje talizmany wydobywając rudę \n grawitacyjną, ale może też je zdobyć w ramach nagrody \n za zaliczenie wydarzeń lub w polowaniach na skarb. \n  \n W trakcie wydobywania, Kat zdobywa talizmany, \n przynosząc kamienie talizmanów do wyceny.	[0, 240, 'DINRoundOffcPro']
1c734cf2	Informacje od mieszkańców	[0, 25, 'DINRoundOffcPro']
1cd3f422	Udało się!	[0, 10, 'DINRoundOffcPro']
1d3a251e	Zdobywasz talizman „Poranna walka”! \n Wybieraj talizmany w menu talizmanów.	[0, 73, 'DINRoundOffcPro']
1e07b386	Użyj zdjęcia, aby znaleźć sfotografowane miejsce. \n  \n Naciśnij k, aby powiększyć zdjęcie albo pokazuj je \n ludziom i proś o pomoc za pomocą c.	[0, 60, 'DINRoundOffcPro'], [60, 61, 'Gravity2_Gaiji'], [61, 135, 'DINRoundOffcPro'], [135, 136, 'Gravity2_Gaiji'], [136, 137, 'DINRoundOffcPro']
1e3f9a5c	Nawet jeśli ktoś cię wykryje, możesz uniknąć alarmu, \n zapobiegając zgłoszeniu.	[0, 77, 'DINRoundOffcPro']
1e6101d3	Zalicz test	[0, 11, 'DINRoundOffcPro']
1e783fd5	Przytrzymaj c (grawitacja w stylu Jowisza): Podwójny gwałtowny kopniak	[0, 12, 'DINRoundOffcPro'], [12, 13, 'Gravity2_Gaiji'], [13, 70, 'DINRoundOffcPro']
1ec7d2c7	Informacje od mieszkańców	[0, 25, 'DINRoundOffcPro']
1edc3407	Nie da rady...	[0, 14, 'DINRoundOffcPro']
1f1e8b3d	3	[0, 1, 'MyriadPro-Black']
1f47bf6b	h Zmiana na styl Księżyca \n f Unoszenie się	[0, 1, 'Gravity2_Gaiji'], [1, 26, 'DINRoundOffcPro'], [26, 27, 'Gravity2_Gaiji'], [27, 41, 'DINRoundOffcPro']
1f6046fb	Kat: \n Dobrze, zamieńmy się.	[0, 5, 'DINRoundOffcPro'], [5, 26, 'DINRoundOffcPro']
20028ab3	h + i w dół : Zmiana na styl Jowisza \n f Unoszenie się	[0, 1, 'Gravity2_Gaiji'], [1, 4, 'DINRoundOffcPro'], [4, 5, 'Gravity2_Gaiji'], [5, 37, 'DINRoundOffcPro'], [37, 38, 'Gravity2_Gaiji'], [38, 52, 'DINRoundOffcPro']
200a69b0	Jeśli twój Grigo zhackuje innego Grigosa, ten Grigo \n zacznie za tobą podążać. \n  \n Jeśli zabierzesz zhackowanego Grigosa do policjanta, \n uruchomi on fałszywy alarm i odciągnie policjanta. \n Użyj tej techniki, aby pozostać w ukryciu.	[0, 224, 'DINRoundOffcPro']
20208c84	Ograniczenia grawitacji na filarze świata	[0, 41, 'DINRoundOffcPro']
2022a485	Pokonaj 5 wrogów \n każdym stylem grawitacji	[0, 41, 'DINRoundOffcPro']
2039e287	v Resetuj kamerę	[0, 1, 'Gravity2_Gaiji'], [1, 16, 'DINRoundOffcPro']
207f88d6	Naciśnij a, aby chwycić pobliskie obiekty w pole statyczne. \n  \n Gdy chwycisz obiekt, wyceluj we wroga do momentu \n namierzenia go okręgiem, a następnie naciśnij ponownie a, \n aby rzucić obiekt we wroga.	[0, 9, 'DINRoundOffcPro'], [9, 10, 'Gravity2_Gaiji'], [10, 165, 'DINRoundOffcPro'], [165, 166, 'Gravity2_Gaiji'], [166, 195, 'DINRoundOffcPro']
20ae1307	W stylu Księżyca, możesz przesunąć (szybko) k, aby unikać \n ataków wroga w powietrzu. \n  \n Dzięki tej przydatnej technice, możesz też zwiększyć \n zasięg skoku i wylądować w trudno dostępnych \n miejscach.	[0, 44, 'DINRoundOffcPro'], [44, 45, 'Gravity2_Gaiji'], [45, 193, 'DINRoundOffcPro']
20d2fcc6	Naciśnij d w stylu Księżyca aby zainicjować \n atak specjalny tajfun grawitacji, który wyrzuca \n pobliskie obiekty naprzód. \n  \n Atak ten jest bardziej efektywny, im więcej obiektów \n znajduje się w okolicy, aby móc je chwycić i rzucić.	[0, 9, 'DINRoundOffcPro'], [9, 10, 'Gravity2_Gaiji'], [10, 225, 'DINRoundOffcPro']
2201eba9	Ślizg grawitacyjny	[0, 18, 'DINRoundOffcPro']
2265cebd	Lumino i Tenebria	[0, 17, 'DINRoundOffcPro']
22f9e695	Tajemnicze studzienki	[0, 21, 'DINRoundOffcPro']
23121a9a	Pokonaj wszystkich wrogów \n w limicie czasu	[0, 41, 'DINRoundOffcPro']
235a1e07	Zdobywasz talizman „Słodka popularność”! \n Wybieraj talizmany w menu talizmanów.	[0, 78, 'DINRoundOffcPro']
23ab2f0c	Zdobywasz mebel „Krzesło do biurka”! \n Możesz nim ozdobić dom Kat.	[0, 64, 'DINRoundOffcPro']
23c819ab	Porozmawiaj z Raven na łodzi wydobywczej i poproś ją, \n aby przejęła obowiązki Kat w kopalni. \n  \n Raven nie może używać talizmanów, ale częściej \n je znajduje. Porozmawiaj z Kat ponownie, \n aby dokonać zmiany powrotnej.	[0, 210, 'DINRoundOffcPro']
23de3ec3	Wykonywanie gestów	[0, 18, 'DINRoundOffcPro']
246fdfbe	Unikaj eksplozji i stylowo rozprawiaj się z wrogami \n w drodze do celu.	[0, 69, 'DINRoundOffcPro']
25177675	Ukrywanie się wśród ludzi-skarabeuszy	[0, 37, 'DINRoundOffcPro']
25572ef2	Wojownicza Pielęgniarka - scena III	[0, 35, 'DINRoundOffcPro']
26069634	h + j w dół : Zmiana na styl Jowisza	[0, 1, 'Gravity2_Gaiji'], [1, 4, 'DINRoundOffcPro'], [4, 5, 'Gravity2_Gaiji'], [5, 36, 'DINRoundOffcPro']
2607812b	Zmiana stylu grawitacji	[0, 23, 'DINRoundOffcPro']
26416db5	Styl Jowisza: informacje ogólne	[0, 31, 'DINRoundOffcPro']
26c3f19d	Nevi! Muszę się szybko z nimi rozprawić.	[0, 40, 'DINRoundOffcPro']
2735b5e4	Tenebria ładuje się poprzez absorpcję \n energii z obszarów zaciemnionych. \n  \n Pokonaj Nevi ciemności, aby przywrócić \n w tym obszarze światło i zapobiec \n naładowaniu się Tenebrii.	[0, 171, 'DINRoundOffcPro']
274f91d9	W stylu Jowisza, gdy wbiegniesz, wśliźniesz się \n lub zaatakujesz obiekty, możesz zniszczyć rzeczy, \n których nie da się zniszczyć w innych stylach. \n  \n Użyj tego, by zyskać przewagę - na przykład gdy \n napotkasz na przeszkodę, której nie można usunąć \n w innym stylu.	[0, 257, 'DINRoundOffcPro']
27a903d9	Zalicz test	[0, 11, 'DINRoundOffcPro']
27c041db	d Łączony atak specjalny	[0, 1, 'Gravity2_Gaiji'], [1, 24, 'DINRoundOffcPro']
27dc6955	Dziękujemy!	[0, 11, 'DINRoundOffcPro']
283d1228	Używaj wszystkich zdolności Raven, aby pokonać zbieraczy. \n Naciskaj c raz za razem: krwawy szpon \n (w trakcie zmiany grawitacji) \n Przytrzymaj a przez około \n 1 sekundę: modrosójki (sfery energii) \n Naciśnij a po utworzeniu modrosójek, aby nimi rzucać. \n Naciśnij d gdy wskaźnik SP jest pełny: wysokie ciśnienie.	[0, 67, 'DINRoundOffcPro'], [67, 68, 'Gravity2_Gaiji'], [68, 138, 'DINRoundOffcPro'], [138, 139, 'Gravity2_Gaiji'], [139, 199, 'DINRoundOffcPro'], [199, 200, 'Gravity2_Gaiji'], [200, 253, 'DINRoundOffcPro'], [253, 254, 'Gravity2_Gaiji'], [254, 301, 'DINRoundOffcPro']
2930f709	Yunica: \n Wsparcie żądeł dostępne!	[0, 8, 'DINRoundOffcPro'], [8, 32, 'DINRoundOffcPro']
295e2a88	Zdobywasz mebel „Fotel bujany”! \n Możesz nim ozdobić dom Kat.	[0, 59, 'DINRoundOffcPro']
296471b8	Gdy się unosisz, wyceluj niebieskim znacznikiem celu \n za pomocą j albo przechylając kontroler, a następnie \n naciśnij f, aby spaść naprzód, w kierunku niebieskiego \n znacznika. \n  \n Naciśnij f ponownie, aby przestać spadać i zacząć \n unosić się w powietrzu.	[0, 63, 'DINRoundOffcPro'], [63, 64, 'Gravity2_Gaiji'], [64, 115, 'DINRoundOffcPro'], [115, 116, 'Gravity2_Gaiji'], [116, 182, 'DINRoundOffcPro'], [182, 183, 'Gravity2_Gaiji'], [183, 246, 'DINRoundOffcPro']
296aa68b	Zalicz test	[0, 11, 'DINRoundOffcPro']
2981e48d	Spójrz w górę. \n j Celowanie kamerą	[0, 15, 'DINRoundOffcPro'], [15, 16, 'Gravity2_Gaiji'], [16, 33, 'DINRoundOffcPro']
29c1e1bf	Żetony Pyłka możesz zdobyć w wydarzeniach sieciowych, \n takich jak oceny zdjęć albo zaliczanie wyzwań. \n  \n Spróbuj zdobyć Żetony Pyłka, aby zgarnąć \n nagrody specjalne.	[0, 161, 'DINRoundOffcPro']
2a188ac1	h + d w dół : Zmiana na styl Jowisza \n f Unoszenie się	[0, 1, 'Gravity2_Gaiji'], [1, 4, 'DINRoundOffcPro'], [4, 5, 'Gravity2_Gaiji'], [5, 37, 'DINRoundOffcPro'], [37, 38, 'Gravity2_Gaiji'], [38, 52, 'DINRoundOffcPro']
2bc99074	Podejdź do kogoś, komu chcesz zadać pytanie \n i naciśnij c, aby pokazać mu zdjęcie. \n Możesz też powiększyć zdjęcie, naciskając k.	[0, 55, 'DINRoundOffcPro'], [55, 56, 'Gravity2_Gaiji'], [56, 124, 'DINRoundOffcPro'], [124, 125, 'Gravity2_Gaiji'], [125, 126, 'DINRoundOffcPro']
2c10c77a	Możesz też odzyskać energię wskaźnika grawitacji, \n zbierając klejnoty energii.	[0, 77, 'DINRoundOffcPro']
2c4e6f50	Pokonaj tylko silnych wrogów	[0, 28, 'DINRoundOffcPro']
2c5a1ca0	Zrób zdjęcia pięciu \n różnym skarabeuszom	[0, 39, 'DINRoundOffcPro']
2c7e60d2	Durga: \n Hehe.	[0, 7, 'DINRoundOffcPro'], [7, 12, 'DINRoundOffcPro']
