Reference Name	Text	Font
1bd2dc9f	Reduziert die benötigte Sp.-Anzeige, \n um den Angriff „Wirbelwurf“ \n im Lunar-Stil auszuführen.	[0, 91, 'DINRoundOffcPro']
1be9512b	Willensstärke	[0, 13, 'DINRoundOffcPro']
1bf0d79b	Allmächtig (J)	[0, 14, 'DINRoundOffcPro']
1ca6a510	Absorber (J)	[0, 12, 'DINRoundOffcPro']
1cf7b615	Kraftverlängerer (N)	[0, 20, 'DINRoundOffcPro']
1d3e7897	Sammle und verwende alle Teile ... \n (nicht stapelbar).	[0, 53, 'DINRoundOffcPro']
1d507c98	Explosion	[0, 9, 'DINRoundOffcPro']
1d658c47	Absorber (J)	[0, 12, 'DINRoundOffcPro']
1d6d0a18	Power-Kick (L)	[0, 14, 'DINRoundOffcPro']
1d99e621	Der angriffshemmende Sprintangriff \n beim Jupiter-Stil schleudert Gegner \n in die Luft.	[0, 83, 'DINRoundOffcPro']
1df50d0e	Geschenkfragment I	[0, 18, 'DINRoundOffcPro']
1e2d48b0	Unzerstörbar (Alle)	[0, 19, 'DINRoundOffcPro']
1e434542	Hafenrennfahrer	[0, 15, 'DINRoundOffcPro']
1f0b5728	Entzug (J)	[0, 10, 'DINRoundOffcPro']
1f26542a	Verstärker (L)	[0, 14, 'DINRoundOffcPro']
1f843120	Bestandserhöher	[0, 15, 'DINRoundOffcPro']
1fe5d7a3	Geschenkfragment VIII	[0, 21, 'DINRoundOffcPro']
1feb3fb7	Erste Stufe	[0, 11, 'DINRoundOffcPro']
2035bb1a	Unbegrenztes Shiften	[0, 20, 'DINRoundOffcPro']
20e3a70f	Power-Kick (N)	[0, 14, 'DINRoundOffcPro']
21873bc7	Zahltag	[0, 7, 'DINRoundOffcPro']
21b1a517	Abpraller	[0, 9, 'DINRoundOffcPro']
2229ce28	Verstärker (Alle)	[0, 17, 'DINRoundOffcPro']
22de2437	Karmesinroter Schatz	[0, 20, 'DINRoundOffcPro']
231507f7	Unbegrenztes Shiften	[0, 20, 'DINRoundOffcPro']
23279e94	Schmerzerzeuger (J)	[0, 19, 'DINRoundOffcPro']
235e7180	Die Gravitationsanzeige verringert sich \n nie, du hast aber weniger Angriffskraft \n (nicht stapelbar).	[0, 98, 'DINRoundOffcPro']
23858530	Energiesparen (N)	[0, 17, 'DINRoundOffcPro']
238d0301	Juwelen-Attraktor	[0, 17, 'DINRoundOffcPro']
23d69635	Lebensmultiplikator	[0, 19, 'DINRoundOffcPro']
23d7da06	Verstärker (Alle)	[0, 17, 'DINRoundOffcPro']
24315431	Effiziente Stase (N)	[0, 20, 'DINRoundOffcPro']
24e0422c	Ausbreitung	[0, 11, 'DINRoundOffcPro']
24f63fbe	Achte Stufe	[0, 11, 'DINRoundOffcPro']
259d9611	Absorber (Alle)	[0, 15, 'DINRoundOffcPro']
266c383b	Bestseller	[0, 10, 'DINRoundOffcPro']
26e7b390	Bestandserhöher	[0, 15, 'DINRoundOffcPro']
278b4748	Promitalent	[0, 11, 'DINRoundOffcPro']
28329e9b	Beschleuniger (L)	[0, 17, 'DINRoundOffcPro']
28908537	Effizienter Kick (N)	[0, 20, 'DINRoundOffcPro']
28e2da0d	Sp.-Bewahrer (J)	[0, 16, 'DINRoundOffcPro']
29116cfc	Gesundheit wird wiederhergestellt, wenn \n Gegner im Jupiter-Stil besiegt werden.	[0, 78, 'DINRoundOffcPro']
297dbd20	Sp.-Bewahrer (J)	[0, 16, 'DINRoundOffcPro']
29c80173	Entzug (J)	[0, 10, 'DINRoundOffcPro']
29da9810	Starker Arm	[0, 11, 'DINRoundOffcPro']
2b71d02e	Kein Fallenlassen	[0, 17, 'DINRoundOffcPro']
2c01e210	Erhöht die Maximaldistanz \n des Sturmkicks.	[0, 41, 'DINRoundOffcPro']
2cb87787	Weitreichender Kick	[0, 19, 'DINRoundOffcPro']
2cd50507	Unzerstörbar (J)	[0, 16, 'DINRoundOffcPro']
2d3d9ea2	Schmerzerzeuger (N)	[0, 19, 'DINRoundOffcPro']
2e88bd27	Verstärker (Alle)	[0, 17, 'DINRoundOffcPro']
2ee59817	Aggressiv (Alle)	[0, 16, 'DINRoundOffcPro']
2f628fc0	Aggressiv (Alle)	[0, 16, 'DINRoundOffcPro']
2f6a0d91	Widerstand	[0, 10, 'DINRoundOffcPro']
2fb4e496	Geschenkfragment IX	[0, 19, 'DINRoundOffcPro']
300a8a35	Power-Kick (L)	[0, 14, 'DINRoundOffcPro']
30120806	Absorber (J)	[0, 12, 'DINRoundOffcPro']
303ee40f	Verringert den erlittenen Schaden \n in allen Schwerkraftstilen.	[0, 61, 'DINRoundOffcPro']
30f57986	Unzerstörbar (Alle)	[0, 19, 'DINRoundOffcPro']
31299942	Kraftverlängerer (N)	[0, 20, 'DINRoundOffcPro']
31311713	Vernichter (J)	[0, 14, 'DINRoundOffcPro']
31680904	Hochwertige Sp. (L)	[0, 19, 'DINRoundOffcPro']
31b1738d	Erhöht die Kapazität der Sp.-Anzeige \n im Lunar-Stil \n (nicht stapelbar).	[0, 69, 'DINRoundOffcPro']
31ccb3ac	Geschenkfragment VI	[0, 19, 'DINRoundOffcPro']
31e0050e	Effizienter Kick (N)	[0, 20, 'DINRoundOffcPro']
32229b16	Jenseits++	[0, 10, 'DINRoundOffcPro']
32d91188	Lebensmultiplikator	[0, 19, 'DINRoundOffcPro']
3339700b	Schmerzerzeuger (Alle)	[0, 22, 'DINRoundOffcPro']
337e521e	Hochwertige Sp. (Alle)	[0, 22, 'DINRoundOffcPro']
3382da94	Erhöht den Schaden von Angriffen \n in allen Schwerkraftstilen noch weiter \n (mittlerer Effekt, nicht stapelbar).	[0, 108, 'DINRoundOffcPro']
33994f20	Booster	[0, 7, 'DINRoundOffcPro']
33cf6323	Geschenkfragment V	[0, 18, 'DINRoundOffcPro']
34076e13	Gegengift	[0, 9, 'DINRoundOffcPro']
3450d89c	Verhindert Giftschaden \n (nicht stapelbar).	[0, 41, 'DINRoundOffcPro']
34587f18	Unzerstörbar (L)	[0, 16, 'DINRoundOffcPro']
34674d28	Aggressiv (J)	[0, 13, 'DINRoundOffcPro']
346d8fc7	Starker Arm	[0, 11, 'DINRoundOffcPro']
346ed398	Opfer	[0, 5, 'DINRoundOffcPro']
34a1e9a1	Verringert den erlittenen Schaden \n im Lunar-Stil.	[0, 48, 'DINRoundOffcPro']
34bfe49d	Geschenkfragment II	[0, 19, 'DINRoundOffcPro']
35007a8d	Jenseits	[0, 8, 'DINRoundOffcPro']
35158a3c	Energiesparen (alle)	[0, 20, 'DINRoundOffcPro']
351d080d	Tolles Hechten	[0, 14, 'DINRoundOffcPro']
3549e416	Erweitert die Maximaldistanz des \n Wurmlochkicks \n (geringer Effekt, nicht stapelbar).	[0, 82, 'DINRoundOffcPro']
35b7a2a0	Effizienter Kick (N)	[0, 20, 'DINRoundOffcPro']
369cc91e	Hochwertige Sp. (L)	[0, 19, 'DINRoundOffcPro']
36f34237	Perfekte Zustellung	[0, 19, 'DINRoundOffcPro']
37d0bf2d	Kein Fallenlassen	[0, 17, 'DINRoundOffcPro']
38447012	Beschleuniger (N)	[0, 17, 'DINRoundOffcPro']
38895225	Lebensverlängerungs-Paket	[0, 25, 'DINRoundOffcPro']
388dda9b	Beschleunigt das Gravitationsgleiten \n im normalen Stil.	[0, 54, 'DINRoundOffcPro']
38958117	Stammbaum	[0, 9, 'DINRoundOffcPro']
38aa91c6	Absorber (Alle)	[0, 15, 'DINRoundOffcPro']
38abd597	Hochwertige Sp. (J)	[0, 19, 'DINRoundOffcPro']
38b20f97	Aggressiv (L)	[0, 13, 'DINRoundOffcPro']
38deeba0	Hunde mögen Kat (nicht stapelbar).	[0, 34, 'DINRoundOffcPro']
3935d510	Beschleunigt das Gravitationsgleiten \n in allen Schwerkraftstilen.	[0, 64, 'DINRoundOffcPro']
393d7c8c	Absorber (N)	[0, 12, 'DINRoundOffcPro']
394c4a9c	Überschallknall	[0, 15, 'DINRoundOffcPro']
3986e615	Füllt die Gravitationsanzeige, sobald \n ein Gegner bei normalem Stil \n Schaden erleidet.	[0, 84, 'DINRoundOffcPro']
39ec6a87	Beschleuniger (Alle)	[0, 20, 'DINRoundOffcPro']
3a208a43	Unbegrenzte Kombo	[0, 17, 'DINRoundOffcPro']
3a280814	Explosion	[0, 9, 'DINRoundOffcPro']
3a719b48	Feldbewahrer (Alle)	[0, 19, 'DINRoundOffcPro']
3a791919	Kraftverlängerer (J)	[0, 20, 'DINRoundOffcPro']
3ac2a2a7	Energiesparen (N)	[0, 17, 'DINRoundOffcPro']
3b1e5aaf	Verstärker (Alle)	[0, 17, 'DINRoundOffcPro']
3be845ac	Effizientes Gleiten (N)	[0, 23, 'DINRoundOffcPro']
3c3f2f1c	Kraftverlängerer (L)	[0, 20, 'DINRoundOffcPro']
3cc65424	Verdichter	[0, 10, 'DINRoundOffcPro']
3d4f7019	Schmerzerzeuger (L)	[0, 19, 'DINRoundOffcPro']
3d98daa2	Erhöht den Schaden von Angriffen \n im Lunar-Stil noch weiter \n (mittlerer Effekt, nicht stapelbar).	[0, 95, 'DINRoundOffcPro']
3da0811e	Effizientes Gleiten (N)	[0, 23, 'DINRoundOffcPro']
3daf4f2e	Volltreffer	[0, 11, 'DINRoundOffcPro']
3db6d59e	Sp.-Bewahrer (Alle)	[0, 19, 'DINRoundOffcPro']
3dbd0f9e	Starker Arm	[0, 11, 'DINRoundOffcPro']
3de9eba7	Senkt den Energieverbrauch \n für das Gravitationsgleiten \n im normalen Stil.	[0, 72, 'DINRoundOffcPro']
3e367892	Sammle und verwende alle Teile ... \n (nicht stapelbar).	[0, 53, 'DINRoundOffcPro']
3e5d8c42	Serum	[0, 5, 'DINRoundOffcPro']
3e650a13	Jenseits	[0, 8, 'DINRoundOffcPro']
3eed0d09	Geschenkfragment VI	[0, 19, 'DINRoundOffcPro']
3f992233	Himmelblauer Schatz	[0, 19, 'DINRoundOffcPro']
3fe4cb24	Sp.-Regenerator	[0, 15, 'DINRoundOffcPro']
40035723	Allmächtig (L)	[0, 14, 'DINRoundOffcPro']
407c311b	Vernichter (J)	[0, 14, 'DINRoundOffcPro']
40cd4220	Effizienter Kick (N)	[0, 20, 'DINRoundOffcPro']
40ddd79e	Geschenkfragment III	[0, 20, 'DINRoundOffcPro']
40e33fb2	Vierte Stufe	[0, 12, 'DINRoundOffcPro']
418c7218	Jenseits++	[0, 10, 'DINRoundOffcPro']
41d1542b	Allmächtig (alle)	[0, 17, 'DINRoundOffcPro']
41d5dca1	Erweitert die Maximaldistanz des \n Wurmlochkicks erheblich \n (starker Effekt, nicht stapelbar).	[0, 91, 'DINRoundOffcPro']
41ec512d	Beschleuniger (L)	[0, 17, 'DINRoundOffcPro']
41f3d79d	Allmächtig (N)	[0, 14, 'DINRoundOffcPro']
42a9a512	Absorber (N)	[0, 12, 'DINRoundOffcPro']
42fab617	Beschleuniger (Alle)	[0, 20, 'DINRoundOffcPro']
42fbb81d	Hochwertige Sp. (L)	[0, 19, 'DINRoundOffcPro']
4321ce23	Sp.-Bewahrer (N)	[0, 16, 'DINRoundOffcPro']
43d62432	Amaranthroter Schatz	[0, 20, 'DINRoundOffcPro']
44464544	Fliegende Flyer	[0, 15, 'DINRoundOffcPro']
450e572a	Entzug (N)	[0, 10, 'DINRoundOffcPro']
4512dfa0	Erhöht den Schaden von Angriffen \n in allen Schwerkraftstilen \n (geringer Effekt, nicht stapelbar).	[0, 95, 'DINRoundOffcPro']
45873122	Vernichter (Alle)	[0, 17, 'DINRoundOffcPro']
45c97417	Aggressiv (Alle)	[0, 16, 'DINRoundOffcPro']
45e8d7a5	Geschenkfragment VI	[0, 19, 'DINRoundOffcPro']
45ee3fb9	Dritte Stufe	[0, 12, 'DINRoundOffcPro']
4638bb1c	Zorn	[0, 4, 'DINRoundOffcPro']
4695960c	Superangriff	[0, 12, 'DINRoundOffcPro']
46e6a711	Power-Kick (J)	[0, 14, 'DINRoundOffcPro']
478a3bc9	Tierfreund	[0, 10, 'DINRoundOffcPro']
48834743	Bergarbeitertechnik	[0, 19, 'DINRoundOffcPro']
491807f9	Zorn	[0, 4, 'DINRoundOffcPro']
49617182	Der Panthermodus wird leichter erreicht.	[0, 40, 'DINRoundOffcPro']
49888532	Energiesparen (J)	[0, 17, 'DINRoundOffcPro']
49900303	Effizientes Gleiten (L)	[0, 23, 'DINRoundOffcPro']
49d99637	Sp.-Multiplikator	[0, 17, 'DINRoundOffcPro']
49dada08	Tonikum	[0, 7, 'DINRoundOffcPro']
49e11408	Schmerzerzeuger (N)	[0, 19, 'DINRoundOffcPro']
4a1ddfa7	Erhöht die Maximaldistanz, die Objekte \n in einem Stasisfeld im normalen Stil \n geworfen werden können (nicht stapelbar).	[0, 117, 'DINRoundOffcPro']
4a345433	Effiziente Stase (J)	[0, 20, 'DINRoundOffcPro']
4ad4741e	Starker Arm	[0, 11, 'DINRoundOffcPro']
4ae3422e	Unzerstörbar (L)	[0, 16, 'DINRoundOffcPro']
4ba09613	Widerstand	[0, 10, 'DINRoundOffcPro']
4d37ce31	Sp.-Bewahrer (J)	[0, 16, 'DINRoundOffcPro']
4d8e474a	Wurfarm	[0, 7, 'DINRoundOffcPro']
4e359e9d	Willensstärke	[0, 13, 'DINRoundOffcPro']
4f146cfe	Verbessert sowohl die Verteidigung \n als auch den Angriff im normalen Stil \n (nicht stapelbar).	[0, 91, 'DINRoundOffcPro']
4fcb0175	Allmächtig (N)	[0, 14, 'DINRoundOffcPro']
4fdd9812	Aggressiv (N)	[0, 13, 'DINRoundOffcPro']
503dd890	Senkt den Sp.-Verbrauch, der für \n Stasisfelder erforderlich ist.	[0, 63, 'DINRoundOffcPro']
505bd38c	Lebensverlängerungs-Paket	[0, 25, 'DINRoundOffcPro']
50f46d07	Feldbewahrer (Alle)	[0, 19, 'DINRoundOffcPro']
5174d030	Entzug (L)	[0, 10, 'DINRoundOffcPro']
5204e212	Füllt die Gravitationsanzeige, sobald \n ein Gegner bei einem beliebigen \n Schwerkraftstil Schaden erleidet.	[0, 103, 'DINRoundOffcPro']
52bb7789	Absorber (Alle)	[0, 15, 'DINRoundOffcPro']
52c4b3a7	Geschenkfragment IX	[0, 19, 'DINRoundOffcPro']
52d08738	Stammbaum	[0, 9, 'DINRoundOffcPro']
52d80509	Unzerstörbar (N)	[0, 16, 'DINRoundOffcPro']
53080474	Tonikum	[0, 7, 'DINRoundOffcPro']
531a9b11	Verstärker (N)	[0, 14, 'DINRoundOffcPro']
53516efd	Energie wird schneller aufgefüllt.	[0, 34, 'DINRoundOffcPro']
53c993b2	Willensstärke	[0, 13, 'DINRoundOffcPro']
53d11183	Effiziente Stase (J)	[0, 20, 'DINRoundOffcPro']
548bbd29	Offensive	[0, 9, 'DINRoundOffcPro']
5548d897	Erhöht den Schaden von Angriffen \n im Lunar-Stil erheblich \n (starker Effekt, nicht stapelbar).	[0, 91, 'DINRoundOffcPro']
55ff6d0e	Vernichter (L)	[0, 14, 'DINRoundOffcPro']
560d8a37	Unzerstörbar (Alle)	[0, 19, 'DINRoundOffcPro']
56150808	Absorber (N)	[0, 12, 'DINRoundOffcPro']
5641e411	Erhöht den Schaden, \n den der Wurmlochkick verursacht.	[0, 52, 'DINRoundOffcPro']
565e9b3c	Gegengift	[0, 9, 'DINRoundOffcPro']
56f87988	Power-Kick (L)	[0, 14, 'DINRoundOffcPro']
572c9944	Kraftverlängerer (J)	[0, 20, 'DINRoundOffcPro']
57341715	Feldbewahrer (Alle)	[0, 19, 'DINRoundOffcPro']
576b0906	Sp.-Bewahrer (Alle)	[0, 19, 'DINRoundOffcPro']
577da0a3	Juwelen-Attraktor	[0, 17, 'DINRoundOffcPro']
57b4738f	Reduziert die benötigte Sp.-Anzeige \n für Spezialangriffe aller \n Schwerkraftstile.	[0, 79, 'DINRoundOffcPro']
57cfb3ae	Geschenkfragment IV	[0, 19, 'DINRoundOffcPro']
58c8bf28	Allmächtig (N)	[0, 14, 'DINRoundOffcPro']
59815220	Wut	[0, 3, 'DINRoundOffcPro']
599c4f22	Ausweichverstärker	[0, 18, 'DINRoundOffcPro']
59a3d592	Allmächtig (alle)	[0, 17, 'DINRoundOffcPro']
59d26325	Geschenkfragment VII	[0, 20, 'DINRoundOffcPro']
5a5b7f1a	Ausbreitung	[0, 11, 'DINRoundOffcPro']
5a71d39a	Sp.-Regenerator	[0, 15, 'DINRoundOffcPro']
5a780d9a	Superangriff	[0, 12, 'DINRoundOffcPro']
5aa4e9a3	Der Zielsuchradius des Gravitationskicks \n wird vergrößert (nicht stapelbar).	[0, 75, 'DINRoundOffcPro']
5ac2e49f	Geschenkfragment IV	[0, 19, 'DINRoundOffcPro']
5b699b43	Vernichter (L)	[0, 14, 'DINRoundOffcPro']
5b711914	Ausgleich	[0, 9, 'DINRoundOffcPro']
5bbaa2a2	Unzerstörbar (L)	[0, 16, 'DINRoundOffcPro']
5c9fc920	Sp.-Bewahrer (Alle)	[0, 19, 'DINRoundOffcPro']
5cf0da25	Markierte Talismane	[0, 19, 'DINRoundOffcPro']
5d309b1f	Verstärker (J)	[0, 14, 'DINRoundOffcPro']
5dd3bf2f	Entzug (L)	[0, 10, 'DINRoundOffcPro']
5e477014	Beschleuniger (J)	[0, 17, 'DINRoundOffcPro']
5e90da9d	Beschleunigt das Gravitationsgleiten \n im Jupiter-Stil.	[0, 53, 'DINRoundOffcPro']
5ead91c8	Weitreichender Kick	[0, 19, 'DINRoundOffcPro']
5eaed599	Hochwertige Sp. (N)	[0, 19, 'DINRoundOffcPro']
5f38d512	Erhöht den Radius, in dem Juwelen \n und Talismane gefunden werden, \n und erhöht die maximale Gesundheit.	[0, 100, 'DINRoundOffcPro']
5f407c8e	Überschallknall	[0, 15, 'DINRoundOffcPro']
5f4f4a9e	Absorber (N)	[0, 12, 'DINRoundOffcPro']
5f89e617	Erhöht die Angriffsstärke des \n Gleitangriffs im Jupiter-Stil.	[0, 60, 'DINRoundOffcPro']
5fef6a89	Sucherfähigkeit	[0, 15, 'DINRoundOffcPro']
6091222e	Dengeki: Rote Zone	[0, 18, 'DINRoundOffcPro']
60dccb1f	Wut	[0, 3, 'DINRoundOffcPro']
61215ab1	Tonikum	[0, 7, 'DINRoundOffcPro']
61eb45ae	Effizienter Kick (J)	[0, 20, 'DINRoundOffcPro']
62422f1e	Erholung	[0, 8, 'DINRoundOffcPro']
62a93db5	Juwel aus Abbaustätte Nr. 13	[0, 28, 'DINRoundOffcPro']
62c95426	Entzug (Alle)	[0, 13, 'DINRoundOffcPro']
63a1a50d	Serum	[0, 5, 'DINRoundOffcPro']
63f2b612	Erholung	[0, 8, 'DINRoundOffcPro']
63f3b818	Entzug (Alle)	[0, 13, 'DINRoundOffcPro']
64397894	Sammle und verwende alle Teile ... \n (nicht stapelbar).	[0, 53, 'DINRoundOffcPro']
64608c44	Absorber (L)	[0, 12, 'DINRoundOffcPro']
64680a15	Power-Kick (N)	[0, 14, 'DINRoundOffcPro']
64f00d0b	Geschenkfragment IV	[0, 19, 'DINRoundOffcPro']
652848ad	Effizientes Gleiten (alle)	[0, 26, 'DINRoundOffcPro']
659c2235	Aquamarinblauer Schatz	[0, 22, 'DINRoundOffcPro']
65e7cb26	Opfer	[0, 5, 'DINRoundOffcPro']
66065725	Defensive	[0, 9, 'DINRoundOffcPro']
667f311d	Vernichter (N)	[0, 14, 'DINRoundOffcPro']
66e0d7a0	Geschenkfragment I	[0, 18, 'DINRoundOffcPro']
66e63fb4	Sechste Stufe	[0, 13, 'DINRoundOffcPro']
678f721a	Sp.-Multiplikator	[0, 17, 'DINRoundOffcPro']
67d8dca3	Gesundheit und Energie werden beim \n Sammeln eines Sp.-Steins aufgefüllt.	[0, 71, 'DINRoundOffcPro']
67ef512f	Schmerzerzeuger (L)	[0, 19, 'DINRoundOffcPro']
67f6d79f	Entzug (J)	[0, 10, 'DINRoundOffcPro']
69d92434	Indigoblauer Schatz	[0, 19, 'DINRoundOffcPro']
6a494546	Nostalgische Erinnerung	[0, 23, 'DINRoundOffcPro']
