Reference Name	Text	Font
95bf492f	Combo length increased to 7.	[0, 28, 'DINRoundOffcPro']
95cbbfe2	Charged Vortex Throw	[0, 20, 'DINRoundOffcPro']
9b64b561	Sliding Evade	[0, 13, 'DINRoundOffcPro']
9c4e3263	Expand the radius of the \n Micro Black Hole attack.	[0, 49, 'DINRoundOffcPro']
9ede7b0d	Knockback Prevention	[0, 20, 'DINRoundOffcPro']
9fdda82b	Wormhole Kick Boost	[0, 19, 'DINRoundOffcPro']
a287be91	Enemy shots no longer interrupt your \n Surge Kick.	[0, 48, 'DINRoundOffcPro']
a2d8657d	Longer Flight Distance	[0, 22, 'DINRoundOffcPro']
a684021c	Press b during a Wormhole Kick combo \n to quickly break away from the enemy.	[0, 6, 'DINRoundOffcPro'], [6, 7, 'Gravity2_Gaiji'], [7, 74, 'DINRoundOffcPro']
a72f098f	Increase the number of attacks you can \n chain together in a combo to 5.	[0, 70, 'DINRoundOffcPro']
aec65949	Lowers the amount of gravity gauge \n energy lost when doing a Gravity Kick.	[0, 73, 'DINRoundOffcPro']
b0442f46	Harpoon Shot Added	[0, 18, 'DINRoundOffcPro']
b335f033	Press c + b at the same time to \n initiate a drop attack.	[0, 6, 'DINRoundOffcPro'], [6, 7, 'Gravity2_Gaiji'], [7, 10, 'DINRoundOffcPro'], [10, 11, 'Gravity2_Gaiji'], [11, 55, 'DINRoundOffcPro']
b50f6ecd	Increase the size of the Debris Ball \n when a is held (consuming SP).	[0, 42, 'DINRoundOffcPro'], [42, 43, 'Gravity2_Gaiji'], [43, 67, 'DINRoundOffcPro']
b728a5d2	Reflect any physical objects within \n Stasis Field range thrown at you.	[0, 69, 'DINRoundOffcPro']
bbc24931	Enhances SP Gauge recovery when \n a combo attack hits an enemy.	[0, 61, 'DINRoundOffcPro']
c05b0342	Longer Duration	[0, 15, 'DINRoundOffcPro']
c37fbe8c	You're less likely to be interrupted if \n you're attacked while charging up a \n Surge Kick.	[0, 87, 'DINRoundOffcPro']
c3d06578	Somersault	[0, 10, 'DINRoundOffcPro']
c4ab4dc9	Assault Break Added	[0, 19, 'DINRoundOffcPro']
c4e17b0f	Shell Cracker	[0, 13, 'DINRoundOffcPro']
c65c1808	Create a devastating whirlwind that \n hurts enemies, blocks attacks, and makes \n you invulnerable.	[0, 94, 'DINRoundOffcPro']
c719c8d7	Stasis Field Boost	[0, 18, 'DINRoundOffcPro']
c7543e15	SP Gauge Boost	[0, 14, 'DINRoundOffcPro']
c827098a	Increase the number of attacks you can \n chain together in a combo to 6.	[0, 70, 'DINRoundOffcPro']
c8991682	Shower Kick	[0, 11, 'DINRoundOffcPro']
cc980429	Press c while blocking to \n initiate a counterattack.	[0, 6, 'DINRoundOffcPro'], [6, 7, 'Gravity2_Gaiji'], [7, 51, 'DINRoundOffcPro']
cd320991	A shock wave is sent out when \n finishing a combo attack.	[0, 55, 'DINRoundOffcPro']
d12bc47b	You can dodge 2 times in a row.	[0, 31, 'DINRoundOffcPro']
d28ca9e1	Gale Zone	[0, 9, 'DINRoundOffcPro']
d4c9594b	You can chain together 4 \n Gravity Kicks.	[0, 39, 'DINRoundOffcPro']
d4cab19e	Range Boost	[0, 11, 'DINRoundOffcPro']
d6472f48	Gravity Gauge Recovery Boost	[0, 28, 'DINRoundOffcPro']
d820a5cd	Increase the piercing power of objects \n held in a Stasis Field by holding a \n (and consuming SP).	[0, 73, 'DINRoundOffcPro'], [73, 74, 'Gravity2_Gaiji'], [74, 94, 'DINRoundOffcPro']
d938f035	Increase the radius of the shock wave \n produced when using a drop attack.	[0, 72, 'DINRoundOffcPro']
db9e6c70	Charged Debris Ball	[0, 19, 'DINRoundOffcPro']
dd2ba5d4	You can hold up to 5 objects \n or people in Stasis Fields.	[0, 56, 'DINRoundOffcPro']
e1bf0275	Nearby objects are pulled into a vortex \n and used to attack enemies.	[0, 67, 'DINRoundOffcPro']
e1c54933	Press c during a Rocket Jump \n to perform a Rolling Spike Attack.	[0, 6, 'DINRoundOffcPro'], [6, 7, 'Gravity2_Gaiji'], [7, 63, 'DINRoundOffcPro']
e65e0344	Unique SP Gauge Recovery	[0, 24, 'DINRoundOffcPro']
e811c8d2	Physical Deflect	[0, 16, 'DINRoundOffcPro']
e9d3657a	Moonsault	[0, 9, 'DINRoundOffcPro']
eb84cdeb	Slam into an enemy while sliding to \n replenish your SP Gauge.	[0, 60, 'DINRoundOffcPro']
ed1cc8d9	Stasis Field Throw Boost	[0, 24, 'DINRoundOffcPro']
ed76e59f	Surge Kick Boost	[0, 16, 'DINRoundOffcPro']
ee2a098c	Increase the number of attacks you can \n chain together in a combo to 8.	[0, 70, 'DINRoundOffcPro']
f28a0220	You can chain together 5 \n Wormhole Kicks.	[0, 40, 'DINRoundOffcPro']
f29b042b	You can block 3 times in a row.	[0, 31, 'DINRoundOffcPro']
f72ec47d	You can dodge 3 times in a row.	[0, 31, 'DINRoundOffcPro']
facc594d	You can chain together 6 \n Gravity Kicks.	[0, 39, 'DINRoundOffcPro']
fcff31c3	Lower Gravity Gauge consumption \n while sliding.	[0, 46, 'DINRoundOffcPro']
