Reference Name	Text	Font
69492f49	Дополнительные увороты	[0, 22, 'DINRoundOffcPro']
6b22a5ce	Увеличивает скорость и дальность броска \n объектов из стазис-поля.	[0, 64, 'DINRoundOffcPro']
6c3af036	Атаки врагов не прерывают ваше комбо.	[0, 37, 'DINRoundOffcPro']
74c74934	Во время комбо нажмите b, чтобы \n отпрыгнуть от противников.	[0, 23, 'DINRoundOffcPro'], [23, 24, 'Gravity2_Gaiji'], [24, 58, 'DINRoundOffcPro']
79600345	Ловушка	[0, 7, 'DINRoundOffcPro']
79daa829	Восстановление гравити-шкалы	[0, 28, 'DINRoundOffcPro']
7b13c8d3	Энергетический рикошет	[0, 22, 'DINRoundOffcPro']
7b6de599	Надежная позиция	[0, 16, 'DINRoundOffcPro']
7c210986	Увеличивает количество \n атак в комбо-серии до 11.	[0, 48, 'DINRoundOffcPro']
7c84be8f	Увеличивает дальность импульс-удара.	[0, 36, 'DINRoundOffcPro']
7cd5657b	Усиленное воздушное комбо	[0, 25, 'DINRoundOffcPro']
7db04dcc	Бесконечная защита	[0, 18, 'DINRoundOffcPro']
7de67b12	Землетрясение	[0, 13, 'DINRoundOffcPro']
8081021a	Увеличивает дальность \n порт-удара.	[0, 33, 'DINRoundOffcPro']
812c098d	Увеличивает количество \n атак в комбо-серии до 10.	[0, 48, 'DINRoundOffcPro']
819e1685	Усиленная комбо-атака	[0, 21, 'DINRoundOffcPro']
82c55def	Полет бабочки (добалено)	[0, 24, 'DINRoundOffcPro']
858c0221	Уворот с помощью порт-удара \n восстанавливает гравити-шкалу.	[0, 58, 'DINRoundOffcPro']
859d042c	Позволяет выполнять 2 блока подряд.	[0, 35, 'DINRoundOffcPro']
88c35947	Позволяет выполнять 2 гравити-удара \n ногой подряд.	[0, 49, 'DINRoundOffcPro']
8dce594e	Позволяет выполнять 5 гравити-удара \n ногой подряд.	[0, 49, 'DINRoundOffcPro']
8dcfb1a1	Сверхчерная дыра	[0, 16, 'DINRoundOffcPro']
8f0132c4	Позволяет увернуться во время \n скольжения.	[0, 41, 'DINRoundOffcPro']
9125a5d0	Стазис-поле удерживает до 3 \n предметов или человек.	[0, 50, 'DINRoundOffcPro']
95bf492f	Количество атак в комбо-серии \n увеличено до 7.	[0, 45, 'DINRoundOffcPro']
95cbbfe2	Заряженный вихрь-бросок	[0, 23, 'DINRoundOffcPro']
9b64b561	Ускользание	[0, 11, 'DINRoundOffcPro']
9c4e3263	Увеличивает радиус Маленькой \n черной дыры.	[0, 41, 'DINRoundOffcPro']
9ede7b0d	Иммунитет к отбрасыванию	[0, 24, 'DINRoundOffcPro']
9fdda82b	Мощный порт-удар	[0, 16, 'DINRoundOffcPro']
a287be91	Выстрелы противников не прерывают \n импульс-удар.	[0, 47, 'DINRoundOffcPro']
a2d8657d	Повышенная дальность полета	[0, 27, 'DINRoundOffcPro']
a684021c	Во время комбо порт-ударов нажмите b, \n чтобы оказаться на безопасном расстоянии \n от противников.	[0, 35, 'DINRoundOffcPro'], [35, 36, 'Gravity2_Gaiji'], [36, 94, 'DINRoundOffcPro']
a72f098f	Увеличивает количество \n атак в комбо-серии до 5.	[0, 47, 'DINRoundOffcPro']
aec65949	Снижает затраты гравити-шкалы \n на гравити-удар ногой.	[0, 52, 'DINRoundOffcPro']
b0442f46	Удар-гарпун (добавлено)	[0, 23, 'DINRoundOffcPro']
b335f033	Одновременно нажмите c + b, чтобы \n использовать Удар-пике.	[0, 21, 'DINRoundOffcPro'], [21, 22, 'Gravity2_Gaiji'], [22, 25, 'DINRoundOffcPro'], [25, 26, 'Gravity2_Gaiji'], [26, 57, 'DINRoundOffcPro']
b50f6ecd	Удерживайте a, чтобы, используя СП, \n увеличить количество осколков.	[0, 12, 'DINRoundOffcPro'], [12, 13, 'Gravity2_Gaiji'], [13, 66, 'DINRoundOffcPro']
b728a5d2	Отражает любые брошенные в вас \n физические объекты в радиусе \n стазис-поля.	[0, 72, 'DINRoundOffcPro']
bbc24931	Успешная комбо-атака по врагу \n ускоряет восстановление СП.	[0, 57, 'DINRoundOffcPro']
c05b0342	Увеличенная длительность	[0, 24, 'DINRoundOffcPro']
c37fbe8c	Снижает вероятность прерываний \n во время зарядки импульс-удара.	[0, 62, 'DINRoundOffcPro']
c3d06578	Сальто	[0, 6, 'DINRoundOffcPro']
c4ab4dc9	Отражение удара (добавлено)	[0, 27, 'DINRoundOffcPro']
c4e17b0f	Клин	[0, 4, 'DINRoundOffcPro']
c65c1808	Разрушительный ураган, блокирующий все \n атаки и наносящий урон противнику. \n Дает неуязвимость.	[0, 92, 'DINRoundOffcPro']
c719c8d7	Усиленное стазис-поле	[0, 21, 'DINRoundOffcPro']
c7543e15	Улучшенная СП-шкала	[0, 19, 'DINRoundOffcPro']
c827098a	Увеличивает количество \n атак в комбо-серии до 6.	[0, 47, 'DINRoundOffcPro']
c8991682	Ливень ударов	[0, 13, 'DINRoundOffcPro']
cc980429	Держа блок, нажмите c, \n чтобы начать контратаку.	[0, 20, 'DINRoundOffcPro'], [20, 21, 'Gravity2_Gaiji'], [21, 47, 'DINRoundOffcPro']
cd320991	После комбо высвобождается \n ударная волна.	[0, 41, 'DINRoundOffcPro']
d12bc47b	Позволяет выполнять 2 уворота подряд.	[0, 37, 'DINRoundOffcPro']
d28ca9e1	Зона поражения	[0, 14, 'DINRoundOffcPro']
d4c9594b	Позволяет выполнять 4 гравити-удара \n ногой подряд.	[0, 49, 'DINRoundOffcPro']
d4cab19e	Увеличенная дальность	[0, 21, 'DINRoundOffcPro']
d6472f48	Быстрое восстановление гравити-шкалы	[0, 36, 'DINRoundOffcPro']
d820a5cd	Удерживайте a, чтобы, используя СП, \n увеличить пробивающий урон объектов \n в стазис-поле.	[0, 12, 'DINRoundOffcPro'], [12, 13, 'Gravity2_Gaiji'], [13, 86, 'DINRoundOffcPro']
d938f035	Увеличивает радиус ударной \n волны удара-пике.	[0, 44, 'DINRoundOffcPro']
db9e6c70	Заряженный шар-разрушитель	[0, 26, 'DINRoundOffcPro']
dd2ba5d4	Стазис-поле удерживает до 5 \n предметов или человек.	[0, 50, 'DINRoundOffcPro']
e1bf0275	Атака вихрем из ближайших предметов.	[0, 36, 'DINRoundOffcPro']
e1c54933	В горизонтальном прыжке нажмите c, \n чтобы использовать скачок с проворотом.	[0, 32, 'DINRoundOffcPro'], [32, 33, 'Gravity2_Gaiji'], [33, 74, 'DINRoundOffcPro']
e65e0344	Уникальное восстановление СП	[0, 28, 'DINRoundOffcPro']
e811c8d2	Физический рикошет	[0, 18, 'DINRoundOffcPro']
e9d3657a	Лунное сальто	[0, 13, 'DINRoundOffcPro']
eb84cdeb	Врезаясь во врагов во время скольжения, \n вы восстанавливаете СП-шкалу.	[0, 69, 'DINRoundOffcPro']
ed1cc8d9	Усиленный бросок стазис-поля	[0, 28, 'DINRoundOffcPro']
ed76e59f	Мощный импульс-удар	[0, 19, 'DINRoundOffcPro']
ee2a098c	Увеличивает количество \n атак в комбо-серии до 8.	[0, 47, 'DINRoundOffcPro']
f28a0220	Позволяет выполнять серию из \n 5 порт-ударов.	[0, 43, 'DINRoundOffcPro']
f29b042b	Позволяет выполнять 3 блока подряд.	[0, 35, 'DINRoundOffcPro']
f72ec47d	Позволяет выполнять 3 уворота подряд.	[0, 37, 'DINRoundOffcPro']
facc594d	Позволяет выполнять 6 гравити-удара \n ногой подряд.	[0, 49, 'DINRoundOffcPro']
fcff31c3	Снижает расход гравити-шкалы \n на скольжение.	[0, 43, 'DINRoundOffcPro']
