Reference Name	Text	Font
1073975e	Presa a tempo	[0, 13, 'DINRoundOffcPro']
1081e9a2	Mostra icone mappa	[0, 18, 'DINRoundOffcPro']
1086cd87	Il numero totale di \n fusioni di talismani.	[0, 41, 'DINRoundOffcPro']
108f8651	Un uomo che tutti considerano bizzarro \n cerca aiuto per studiare un sito minerario \n situato oltre la tempesta gravitazionale.	[0, 123, 'DINRoundOffcPro']
109d1a85	Gestione talismani	[0, 18, 'GillSansStd-UltraBold']
10ce3814	Accademia d'Arquebus	[0, 20, 'DINRoundOffcPro']
10ed125d	Continua	[0, 8, 'DINRoundOffcPro']
10efd1f4	Livello 79	[0, 10, 'GillSansStd-UltraBold']
10fe2e47	Indizio di Eugie	[0, 16, 'DINRoundOffcPro']
1149a078	Ponte della Forte Bismalia	[0, 26, 'GillSansStd-UltraBold']
1189d001	Hekseville	[0, 10, 'GillSansStd-UltraBold']
11aa42bc	Zona incantata	[0, 14, 'GillSansStd-UltraBold']
11aac137	Hai ottenuto un nuovo costume: "Uniforme scolastica 1.0" \n per aver raccolto 2.000 gettoni Dusty! \n Puoi usarlo premendo l ed entrando in modalità foto. \n Visualizza i gettoni Dusty in Statistiche nel menu di sistema.	[0, 117, 'DINRoundOffcPro'], [117, 118, 'Gravity2_Gaiji'], [118, 211, 'DINRoundOffcPro']
11d4fb35	Hai ottenuto l'oggetto foto: \n "Contenitore rosso PSO2".	[0, 54, 'DINRoundOffcPro']
11d9b02c	Battaglia a tempo III	[0, 21, 'DINRoundOffcPro']
11dca0bf	Vedute di Jirga Para Lhao 3	[0, 27, 'DINRoundOffcPro-Bold']
11e8a920	Viaggio di piacere	[0, 18, 'GillSansStd-UltraBold']
11fabafb	Alla ricerca dell'idolo	[0, 23, 'GillSansStd-UltraBold']
11fcf637	Luce soffusa	[0, 12, 'DINRoundOffcPro']
122590a1	Libreria	[0, 8, 'DINRoundOffcPro']
122fab43	Mercato "Lei Colmosna" \n Sulla base di uno degli edifici lontani dal centro.	[0, 74, 'DINRoundOffcPro']
1233875e	Livello 91	[0, 10, 'DINRoundOffcPro']
12349692	Livello 24	[0, 10, 'DINRoundOffcPro']
123d88ba	Rosso e nero	[0, 12, 'DINRoundOffcPro']
125370ae	Una gara di sole scivolate gravitazionali. \n Scegli la gravità migliore \n per ogni situazione.	[0, 90, 'DINRoundOffcPro']
1265ca71	Livello 46	[0, 10, 'GillSansStd-UltraBold']
12803a33	Costume sconosciuto	[0, 19, 'DINRoundOffcPro']
1285a797	Livello 91	[0, 10, 'DINRoundOffcPro']
12b6db76	Livello 33	[0, 10, 'GillSansStd-UltraBold']
12e27559	Livello 24	[0, 10, 'DINRoundOffcPro']
12e2d42f	Pietra conchiglia brillante	[0, 27, 'DINRoundOffcPro']
12e42b18	c Entra	[0, 1, 'Gravity2_Gaiji'], [1, 7, 'DINRoundOffcPro']
13242751	Segnalare contenuto offensivo o inappropriato?	[0, 46, 'DINRoundOffcPro']
13629f8e	Informazioni	[0, 12, 'DINRoundOffcPro']
136fa839	Ripristina impostazioni predefinite	[0, 35, 'DINRoundOffcPro']
137434d3	Il nuovo mondo	[0, 14, 'GillSansStd-UltraBold']
13902e29	Zona industriale "Endestria" \n Sotto le cisterne di energia gravitazionale.	[0, 73, 'DINRoundOffcPro']
1394c849	Sogno celeste	[0, 13, 'DINRoundOffcPro']
13a61ba2	Tombino	[0, 7, 'DINRoundOffcPro']
13ae8cc3	Livello 77	[0, 10, 'GillSansStd-UltraBold']
13afe7f0	Livello 85	[0, 10, 'GillSansStd-UltraBold']
13c22cee	Zona delle candele	[0, 18, 'DINRoundOffcPro']
13d3f4f4	Incendio metropolitano	[0, 22, 'DINRoundOffcPro']
13f3972c	Tempo rimanente	[0, 15, 'DINRoundOffcPro']
1404ccad	Mappa	[0, 5, 'MyriadPro-Regular']
1422f36b	Forte Bismalia	[0, 14, 'GillSansStd-UltraBold']
14383dad	Non si sa mai	[0, 13, 'DINRoundOffcPro']
1448a1fb	d Segnala contenuto	[0, 1, 'Gravity2_Gaiji'], [1, 19, 'DINRoundOffcPro']
14597294	Trappola di pace	[0, 16, 'DINRoundOffcPro']
145a11c2	Un negozio sta per fallire. \n Distribuisci il maggior numero \n di volantini possibile.	[0, 82, 'DINRoundOffcPro']
14696afb	Livello 14	[0, 10, 'DINRoundOffcPro']
146e3c5b	Siti minerari	[0, 13, 'DINRoundOffcPro']
149343e0	Così parlò l'avventuriero	[0, 25, 'GillSansStd-UltraBold']
14ba7b	Livello 61	[0, 10, 'DINRoundOffcPro']
14bd2b90	Cambia oggetti	[0, 14, 'DINRoundOffcPro']
14c5a7ea	Impossibile inviare foto scattate da questo luogo.	[0, 50, 'DINRoundOffcPro']
14e005c9	Inviare a un giocatore casuale?	[0, 31, 'DINRoundOffcPro']
14e05fcd	"Tanto tempo fa" \n Ama ripensare agli anni di scuola prima di andare al lavoro.	[0, 77, 'DINRoundOffcPro']
15092f4e	Esamina carillon	[0, 16, 'DINRoundOffcPro']
151935e3	Il Giorno della Riconoscenza	[0, 28, 'DINRoundOffcPro']
15266cde	Livello 61	[0, 10, 'DINRoundOffcPro']
152eb17b	Contenuto offensivo o inappropriato	[0, 35, 'DINRoundOffcPro']
154644f8	Luogo speciale	[0, 14, 'DINRoundOffcPro']
15788c17	Livello 61	[0, 10, 'DINRoundOffcPro']
157e9765	Dietro le quinte I	[0, 18, 'DINRoundOffcPro']
1591cd8e	Il numero di costumi ottenuti.	[0, 30, 'DINRoundOffcPro']
15c3971b	Due angeli	[0, 10, 'GillSansStd-BoldExtraCond']
15d9381b	Fontana di Auldnoir	[0, 19, 'DINRoundOffcPro']
15f145bd	Gravità gioviana	[0, 16, 'DINRoundOffcPro']
15f8d4bd	Ripresa	[0, 7, 'DINRoundOffcPro']
161f7858	Livello 37	[0, 10, 'DINRoundOffcPro']
1620878c	Livello 42	[0, 10, 'DINRoundOffcPro']
1629d0d3	Levare l'ancora II	[0, 18, 'DINRoundOffcPro']
163e9cc8	Seguito agente	[0, 14, 'GillSansStd-UltraBold']
16403b41	Dipinto di Saghassi "Fioritura" \n E così il mondo della luce e della vita \n prese forma dal caos.	[0, 93, 'DINRoundOffcPro']
1650ac24	Muta	[0, 4, 'DINRoundOffcPro']
1658579d	Gravità lunare	[0, 14, 'DINRoundOffcPro']
16719891	Livello 37	[0, 10, 'DINRoundOffcPro']
16a2cc70	Livello 51	[0, 10, 'GillSansStd-UltraBold']
16ca05b1	Carico	[0, 6, 'DINRoundOffcPro']
16ce6653	Livello 42	[0, 10, 'DINRoundOffcPro']
16e70914	p Imposta punto di navigazione	[0, 1, 'Gravity2_Gaiji'], [1, 30, 'DINRoundOffcPro']
170fb0e8	Invertiti	[0, 9, 'DINRoundOffcPro']
17119255	Livello 11	[0, 10, 'GillSansStd-UltraBold']
171ab59e	Impostazioni modalità foto	[0, 26, 'DINRoundOffcPro']
173aab4a	Colonia vecchia "Lei Havina" \n Da qualche parte vicino alla villa con piscina.	[0, 76, 'DINRoundOffcPro']
174fce58	Servizio clienti I	[0, 18, 'DINRoundOffcPro']
175e70b5	Impila tutto per il grande trasloco! \n L'ordine degli oggetti \n farà la differenza!	[0, 79, 'DINRoundOffcPro']
1783d9e5	Tende a mosaico	[0, 15, 'DINRoundOffcPro']
17bcdee6	Rovine della Torre Spaccatuono \n I ruderi della torre che difendeva dalle tempeste.	[0, 81, 'DINRoundOffcPro']
17c1db7d	Livello 38	[0, 10, 'GillSansStd-UltraBold']
17d5f446	Castello di sabbia	[0, 18, 'DINRoundOffcPro']
18066b2a	Sconfiggi i nemici entro il tempo limite! \n Usa tutti i poteri a tua disposizione.	[0, 80, 'DINRoundOffcPro']
182ba9a9	Syd riesce a penetrare la barriera esterna \n della città perduta. Kat entra e ottiene \n i poteri della gravità gioviana, che aiutano \n lei e Raven a raggiungere la fonte di energia \n della mostruosa città: un motore \n gravitazionale fuori controllo.	[0, 239, 'DINRoundOffcPro']
182f2758	L'upload è fallito a causa di un errore di rete.	[0, 48, 'DINRoundOffcPro']
186fa38a	Statistiche	[0, 11, 'DINRoundOffcPro']
187c1011	Scivolata gravitazionale \n (premuto)	[0, 34, 'DINRoundOffcPro']
189fc850	La scelta della Shifter	[0, 23, 'DINRoundOffcPro']
18a66cfa	Livello 3	[0, 9, 'DINRoundOffcPro']
18b2c4ca	Tutorial	[0, 8, 'DINRoundOffcPro']
18d93d07	Missioni storia	[0, 15, 'DINRoundOffcPro']
18fa2d8f	Zoom -	[0, 6, 'DINRoundOffcPro']
18fc8b62	Hai ottenuto il costume: \n "Costume da gatto".	[0, 44, 'DINRoundOffcPro']
19064271	Gettoni Dusty	[0, 13, 'DINRoundOffcPro']
191d4881	Statua del dio viaggiatore nel Parco monumentale di Radale \n Il dio dalle lunghe corna che per primo visitò queste terre.	[0, 119, 'DINRoundOffcPro']
19338d9b	Ogni fuoco diventa cenere	[0, 25, 'DINRoundOffcPro']
19503f7f	Hai ottenuto "Oggetto speciale foto n.2"! \n Puoi usarlo premendo l ed entrando in modalità foto.	[0, 63, 'DINRoundOffcPro'], [63, 64, 'Gravity2_Gaiji'], [64, 94, 'DINRoundOffcPro']
197a9bf0	Percentuale di ricordi recuperati.	[0, 34, 'DINRoundOffcPro']
1993ea5a	Gara di scivolata II	[0, 20, 'GillSansStd-UltraBold']
19adff42	FINE!	[0, 5, 'GillSansStd-UltraBold']
19d78857	Una bambina triste ha bisogno d'aiuto \n per riacciuffare il suo cagnolino.	[0, 72, 'DINRoundOffcPro']
19e08bbb	Gli amici non si comprano	[0, 25, 'GillSansStd-UltraBold']
19e1bd66	Un ponte per domani	[0, 19, 'GillSansStd-UltraBold']
19eb2440	Oggetto speciale foto n.8	[0, 25, 'DINRoundOffcPro']
1a05d202	Livello 77	[0, 10, 'GillSansStd-UltraBold']
1a1a2166	Talismano: Tecnica di estrazione	[0, 32, 'DINRoundOffcPro']
1a30b0bc	Abbandona	[0, 9, 'DINRoundOffcPro']
1a316ce5	Livello 68	[0, 10, 'DINRoundOffcPro']
1a3bc460	Alla ricerca dell'idolo	[0, 23, 'DINRoundOffcPro']
1a4d38bb	Carina...	[0, 9, 'DINRoundOffcPro']
1a61e862	Dietro le quinte I	[0, 18, 'GillSansStd-UltraBold']
1a6af40f	Pietra seme luminosa	[0, 20, 'DINRoundOffcPro']
1a838c1e	Livello 68	[0, 10, 'DINRoundOffcPro']
1a97e9b0	Nascondi icone mappa	[0, 20, 'DINRoundOffcPro']
1a9ccd95	Il numero di scrigni rinvenuti.	[0, 31, 'DINRoundOffcPro']
1aa5865f	Un ristoratore con problemi finanziari \n ha bisogno di aiuto per trovare \n nuovi clienti.	[0, 85, 'DINRoundOffcPro']
1aa8f761	Contenitore giallo PSO2	[0, 23, 'DINRoundOffcPro']
1aacebca	Tempo rimasto	[0, 13, 'DINRoundOffcPro']
1ace9722	La folla	[0, 8, 'GillSansStd-BoldExtraCond']
1ae95f9b	Attrezzi da cucina	[0, 18, 'DINRoundOffcPro']
1afd9994	Ottieni nuovo talismano r	[0, 24, 'DINRoundOffcPro'], [24, 25, 'Gravity2_Gaiji']
1b01d5f4	Decorazioni	[0, 11, 'DINRoundOffcPro']
1b04c4b8	Dipinto di Saghassi "Oscurità" \n Il male si manifestò e discese \n nel luogo oscuro e nascosto.	[0, 90, 'DINRoundOffcPro']
1b06c7e5	Abbandona	[0, 9, 'DINRoundOffcPro']
1b1257c2	Scrivania	[0, 9, 'DINRoundOffcPro']
1b143c64	Il fascino di un autore II	[0, 26, 'GillSansStd-UltraBold']
1b2302c6	(Schiva nella direzione \n di scorrimento)	[0, 39, 'DINRoundOffcPro']
1b2b8793	Livello 49	[0, 10, 'DINRoundOffcPro']
